from_node_token,from_node_Case,from_node_Number,from_node_Person,from_node_PronType,from_node_lemma,from_node_upos,from_node_xpos,to_node_token,deprel,label,doc_id,from_node_Tense,from_node_VerbForm,to_node_Case,to_node_Number,to_node_Person,to_node_PronType,to_node_lemma,to_node_upos,to_node_xpos,from_node_Mood,to_node_Gender,to_node_Degree,from_node_Voice,to_node_NumType,from_node_NumType,from_node_Degree,to_node_Poss,from_node_Poss,to_node_Tense,to_node_VerbForm,from_node_Gender,to_node_Mood,to_node_Voice,to_node_Reflex,to_node_Foreign
knock.v.02,,Sing,3,,knock,VERB,VBD,male.n.02,nsubj,Patient,en/p95/d0872,Past,Fin,Nom,Sing,3,Prs,he,PRON,PRP,Ind,Masc,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p95/d0872,,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,EQU,en/p95/d2649,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,Name,en/p95/d2649,,,,,,,,,,,,,,,,,,,,,,,,,
kid.v.01,,,,,kid,VERB,VBG,female.n.02,nsubj,Time,en/p95/d2649,Pres,Part,,Sing,,,Tom,PROPN,NNP,,,,,,,,,,,,,,,,
kid.v.01,,,,,kid,VERB,VBG,time.n.08,,Agent,en/p95/d2649,Pres,Part,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p95/d0953,,,,,,,,,,,,,,,,,,,,,,,,,
spill.v.01,,,,,spill,VERB,VBD,female.n.02,nsubj,Agent,en/p95/d0953,Past,Fin,,Sing,,,Tom,PROPN,NNP,Ind,,,,,,,,,,,,,,,
spill.v.01,,,,,spill,VERB,VBD,time.n.08,,Time,en/p95/d0953,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
spill.v.01,,,,,spill,VERB,VBD,milk.n.01,obj,Theme,en/p95/d0953,Past,Fin,,Sing,,,milk,NOUN,NN,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p95/d0953,,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Bob,PROPN,NNP,Bob,,TPR,en/p95/d1396,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,Name,en/p95/d1396,,,,,,,,,,,,,,,,,,,,,,,,,
die.v.01,,,,,die,VERB,VB,how.r.01,advmod,Manner,en/p95/d1396,,Inf,,,,Int,how,ADV,WRB,,,,,,,,,,,,,,,,
die.v.01,,,,,die,VERB,VB,female.n.02,nsubj,Time,en/p95/d1396,,Inf,,Sing,,,Bob,PROPN,NNP,,,,,,,,,,,,,,,,
die.v.01,,,,,die,VERB,VB,time.n.08,,Patient,en/p95/d1396,,Inf,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,Name,en/p95/d0712,,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Inc.,PROPN,NNP,Inc.,,EQU,en/p95/d0712,,,,,,,,,,,,,,,,,,,,,,,,,
base.v.01,,,,,base,VERB,VBN,time.n.08,,Theme,en/p95/d0712,Past,Part,,,,,,,,,,,Pass,,,,,,,,,,,,
base.v.01,,,,,base,VERB,VBN,female.n.02,nsubj:pass,Time,en/p95/d0712,Past,Part,,Sing,,,Inc.,PROPN,NNP,,,,Pass,,,,,,,,,,,,
base.v.01,,,,,base,VERB,VBN,female.n.02,obl,Location,en/p95/d0712,Past,Part,,Sing,,,San,PROPN,NNP,,,,Pass,,,,,,,,,,,,
female.n.02,,Sing,,,San,PROPN,NNP,San,,Name,en/p95/d0712,,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p95/d2159,,,,,,,,,,,,,,,,,,,,,,,,,
twelve.n.01,,,,,twelve,NUM,CD,person.n.01,nsubj,Time,en/p95/d2159,,,Nom,Sing,1,Prs,I,PRON,PRP,,,,,,Card,,,,,,,,,,
twelve.n.01,,,,,twelve,NUM,CD,time.n.08,,Value,en/p95/d2159,,,,,,,,,,,,,,,Card,,,,,,,,,,
time.n.08,,,,,,,,now,,Quantity,en/p95/d2159,,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p95/d2086,,,,,,,,,,,,,,,,,,,,,,,,,
beat.v.01,,,,,beat,VERB,VBP,person.n.01,nsubj,Agent,en/p95/d2086,Pres,Fin,Nom,Sing,1,Prs,I,PRON,PRP,Ind,,,,,,,,,,,,,,,
beat.v.01,,,,,beat,VERB,VBP,time.n.08,,Time,en/p95/d2086,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
beat.v.01,,,,,beat,VERB,VBP,male.n.02,obj,Co-Agent,en/p95/d2086,Pres,Fin,Acc,Sing,3,Prs,he,PRON,PRP,Ind,Masc,,,,,,,,,,,,,,
beat.v.01,,,,,beat,VERB,VBP,chess.n.02,obl,Theme,en/p95/d2086,Pres,Fin,,Sing,,,chess,NOUN,NN,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p95/d2086,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,Name,en/p95/d1428,,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Jill,PROPN,NNP,Jill,,EQU,en/p95/d1428,,,,,,,,,,,,,,,,,,,,,,,,,
engage.v.05,,,,,engage,VERB,VBN,time.n.08,,Theme,en/p95/d1428,Past,Part,,,,,,,,,,,Pass,,,,,,,,,,,,
engage.v.05,,,,,engage,VERB,VBN,female.n.02,nsubj:pass,Time,en/p95/d1428,Past,Part,,Sing,,,Jill,PROPN,NNP,,,,Pass,,,,,,,,,,,,
engage.v.05,,,,,engage,VERB,VBN,female.n.02,obl,Co-Theme,en/p95/d1428,Past,Part,,Sing,,,Jack,PROPN,NNP,,,,Pass,,,,,,,,,,,,
female.n.02,,Sing,,,Jack,PROPN,NNP,Jack,,Name,en/p95/d1428,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p95/d0890,,,,,,,,,,,,,,,,,,,,,,,,,
safe.a.01,,,,,safe,ADJ,JJ,nowhere.r.01,advmod,AttributeOf,en/p95/d0890,,,,,,,nowhere,ADV,RB,,,,,,,Pos,,,,,,,,,
safe.a.01,,,,,safe,ADJ,JJ,time.n.08,,Time,en/p95/d0890,,,,,,,,,,,,,,,,Pos,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p95/d2744,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p95/d2744,,,,,,,,,,,,,,,,,,,,,,,,,
unmerciful.a.01,,,,,unmerciful,ADJ,JJ,female.n.02,nsubj,AttributeOf,en/p95/d2744,,,,Sing,,,Tom,PROPN,NNP,,,,,,,Pos,,,,,,,,,
unmerciful.a.01,,,,,unmerciful,ADJ,JJ,time.n.08,,Time,en/p95/d2744,,,,,,,,,,,,,,,,Pos,,,,,,,,,
unload.v.02,,,,,unload,VERB,VBD,ship.n.01,obj,Agent,en/p95/d2847,Past,Fin,,Sing,,,ship,NOUN,NN,Ind,,,,,,,,,,,,,,,
unload.v.02,,,,,unload,VERB,VBD,time.n.08,,Time,en/p95/d2847,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
unload.v.02,,,,,unload,VERB,VBD,person.n.01,nsubj,Source,en/p95/d2847,Past,Fin,Nom,Plur,3,Prs,they,PRON,PRP,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p95/d2847,,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,,2,Prs,you,PRON,PRP,hearer,,TPR,en/p95/d3092,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p95/d3092,,,,,,,,,,,,,,,,,,,,,,,,,
bring.v.01,,,,,bring,VERB,VB,person.n.01,nsubj,Time,en/p95/d3092,,Inf,Nom,,2,Prs,you,PRON,PRP,,,,,,,,,,,,,,,,
bring.v.01,,,,,bring,VERB,VB,time.n.08,,Agent,en/p95/d3092,,Inf,,,,,,,,,,,,,,,,,,,,,,,
bring.v.01,,,,,bring,VERB,VB,hair_dryer.n.01,obj,Theme,en/p95/d3092,,Inf,,Sing,,,dryer,NOUN,NN,,,,,,,,,,,,,,,,
throw.v.01,,,,,throw,VERB,VBD,apple.n.01,obj,Agent,en/p95/d2676,Past,Fin,,Sing,,,apple,NOUN,NN,Ind,,,,,,,,,,,,,,,
throw.v.01,,,,,throw,VERB,VBD,person.n.01,iobj,Time,en/p95/d2676,Past,Fin,Acc,Sing,1,Prs,I,PRON,PRP,Ind,,,,,,,,,,,,,,,
throw.v.01,,,,,throw,VERB,VBD,time.n.08,,Destination,en/p95/d2676,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
throw.v.01,,,,,throw,VERB,VBD,male.n.02,nsubj,Theme,en/p95/d2676,Past,Fin,Nom,Sing,3,Prs,he,PRON,PRP,Ind,Masc,,,,,,,,,,,,,,
person.n.01,Acc,Sing,1,Prs,I,PRON,PRP,speaker,,TPR,en/p95/d2676,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p95/d2676,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p95/d0005,,,,,,,,,,,,,,,,,,,,,,,,,
eat.v.01,,,,,eat,VERB,VBG,hay.n.01,obj,Agent,en/p95/d0005,Pres,Part,,Sing,,,hay,NOUN,NN,,,,,,,,,,,,,,,,
eat.v.01,,,,,eat,VERB,VBG,time.n.08,,Time,en/p95/d0005,Pres,Part,,,,,,,,,,,,,,,,,,,,,,,
eat.v.01,,,,,eat,VERB,VBG,cow.n.01,nsubj,Patient,en/p95/d0005,Pres,Part,,Sing,,,cow,NOUN,NN,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p95/d2603,,,,,,,,,,,,,,,,,,,,,,,,,
cellphone.n.01,,Sing,,,cellphone,NOUN,NN,female.n.02,nmod:poss,User,en/p95/d2603,,,,Sing,,,Tom,PROPN,NNP,,,,,,,,,,,,,,,,
ring.v.01,,,,,ring,VERB,VBD,cellphone.n.01,nsubj,Theme,en/p95/d2603,Past,Fin,,Sing,,,cellphone,NOUN,NN,Ind,,,,,,,,,,,,,,,
ring.v.01,,,,,ring,VERB,VBD,time.n.08,,Time,en/p95/d2603,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p95/d2603,,,,,,,,,,,,,,,,,,,,,,,,,
work.v.02,,Sing,3,,work,VERB,VBZ,saw_mill.n.01,obl,Agent,en/p95/d2120,Pres,Fin,,Sing,,,mill,NOUN,NN,Ind,,,,,,,,,,,,,,,
work.v.02,,Sing,3,,work,VERB,VBZ,time.n.08,,Time,en/p95/d2120,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
work.v.02,,Sing,3,,work,VERB,VBZ,male.n.02,nsubj,Location,en/p95/d2120,Pres,Fin,Nom,Sing,3,Prs,he,PRON,PRP,Ind,Masc,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p95/d2120,,,,,,,,,,,,,,,,,,,,,,,,,
French.a.01,,,,,French,ADJ,JJ,male.n.02,nsubj,Theme,en/p95/d0874,,,Nom,Sing,3,Prs,he,PRON,PRP,,Masc,,,,,Pos,,,,,,,,,
French.a.01,,,,,French,ADJ,JJ,time.n.08,,Source,en/p95/d0874,,,,,,,,,,,,,,,,Pos,,,,,,,,,
time.n.08,,,,,,,,now,,Name,en/p95/d0874,,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p95/d2528,,,,,,,,,,,,,,,,,,,,,,,,,
wiggle.v.01,,,,,wiggle,VERB,VBD,female.n.02,nsubj,Agent,en/p95/d2528,Past,Fin,,Sing,,,Tom,PROPN,NNP,Ind,,,,,,,,,,,,,,,
wiggle.v.01,,,,,wiggle,VERB,VBD,time.n.08,,Time,en/p95/d2528,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
wiggle.v.01,,,,,wiggle,VERB,VBD,toe.n.01,obj,Patient,en/p95/d2528,Past,Fin,,Plur,,,toe,NOUN,NNS,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p95/d2528,,,,,,,,,,,,,,,,,,,,,,,,,
toe.n.01,,Plur,,,toe,NOUN,NNS,female.n.02,,PartOf,en/p95/d2528,,,,Sing,,,Tom,PROPN,NNP,,,,,,,,,,,,,,,,
person.n.01,Acc,Sing,1,Prs,I,PRON,PRP,speaker,,TPR,en/p95/d1727,,,,,,,,,,,,,,,,,,,,,,,,,
know.v.01,,,,,know,VERB,VB,male.n.02,nsubj,TPR,en/p95/d1727,,Inf,Nom,Sing,3,Prs,he,PRON,PRP,,Masc,,,,,,,,,,,,,,
know.v.01,,,,,know,VERB,VB,person.n.01,obj,EQU,en/p95/d1727,,Inf,Acc,Sing,1,Prs,I,PRON,PRP,,,,,,,,,,,,,,,,
act.v.02,,,,,act,VERB,VBD,male.n.02,nsubj,Experiencer,en/p95/d1727,Past,Fin,Nom,Sing,3,Prs,he,PRON,PRP,Ind,Masc,,,,,,,,,,,,,,
act.v.02,,,,,act,VERB,VBD,know.v.01,advcl,Time,en/p95/d1727,Past,Fin,,,,,know,VERB,VB,Ind,,,,,,,,,,Inf,,,,,
act.v.02,,,,,act,VERB,VBD,time.n.08,,Stimulus,en/p95/d1727,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p95/d1727,,,,,,,,,,,,,,,,,,,,,,,,,
kind.n.01,,Sing,,,kind,NOUN,NN,dolphin.n.02,nsubj,Theme,en/p95/d0802,,,,Sing,,,dolphin,NOUN,NN,,,,,,,,,,,,,,,,
kind.n.01,,Sing,,,kind,NOUN,NN,mammal.n.01,nmod,Time,en/p95/d0802,,,,Sing,,,mammal,NOUN,NN,,,,,,,,,,,,,,,,
kind.n.01,,Sing,,,kind,NOUN,NN,time.n.08,,Co-Theme,en/p95/d0802,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,InstanceOf,en/p95/d0802,,,,,,,,,,,,,,,,,,,,,,,,,
eye.v.01,,Sing,3,,eye,VERB,VBD,stranger.n.01,obj,Agent,en/p95/d0164,Past,Fin,,Sing,,,stranger,NOUN,NN,Ind,,,,,,,,,,,,,,,
eye.v.01,,Sing,3,,eye,VERB,VBD,suspiciously.r.01,advmod,Time,en/p95/d0164,Past,Fin,,,,,suspiciously,ADV,RB,Ind,,,,,,,,,,,,,,,
eye.v.01,,Sing,3,,eye,VERB,VBD,time.n.08,,Theme,en/p95/d0164,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
eye.v.01,,Sing,3,,eye,VERB,VBD,female.n.02,nsubj,Manner,en/p95/d0164,Past,Fin,Nom,Sing,3,Prs,she,PRON,PRP,Ind,Fem,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,Role,en/p95/d0164,,,,,,,,,,,,,,,,,,,,,,,,,
where.r.01,,,,Int,where,ADV,WRB,earth.n.01,obl,EQU,en/p95/d3331,,,,Sing,,,earth,NOUN,NN,,,,,,,,,,,,,,,,
person.n.01,Nom,,2,Prs,you,PRON,PRP,hearer,,TPR,en/p95/d3331,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p95/d3331,,,,,,,,,,,,,,,,,,,,,,,,,
meet.v.01,,,,,meet,VERB,VB,where.r.01,advmod,Location,en/p95/d3331,,Inf,,,,Int,where,ADV,WRB,,,,,,,,,,,,,,,,
meet.v.01,,,,,meet,VERB,VB,person.n.01,nsubj,Time,en/p95/d3331,,Inf,Nom,,2,Prs,you,PRON,PRP,,,,,,,,,,,,,,,,
meet.v.01,,,,,meet,VERB,VB,time.n.08,,Agent,en/p95/d3331,,Inf,,,,,,,,,,,,,,,,,,,,,,,
meet.v.01,,,,,meet,VERB,VB,male.n.02,obj,Co-Agent,en/p95/d3331,,Inf,Acc,Sing,3,Prs,he,PRON,PRP,,Masc,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,Name,en/p95/d3176,,,,,,,,,,,,,,,,,,,,,,,,,
state.n.01,,Plur,,,state,NOUN,NNS,50,nummod,EQU,en/p95/d3176,,,,,,,50,,CD,,,,,Card,,,,,,,,,,,
compose.v.02,,,,,compose,VERB,VBN,time.n.08,,Theme,en/p95/d3176,Past,Part,,,,,,,,,,,Pass,,,,,,,,,,,,
compose.v.02,,,,,compose,VERB,VBN,state.n.01,obl,Time,en/p95/d3176,Past,Part,,Plur,,,state,NOUN,NNS,,,,Pass,,,,,,,,,,,,
compose.v.02,,,,,compose,VERB,VBN,female.n.02,nsubj:pass,Attribute,en/p95/d3176,Past,Part,,Sing,,,USA,PROPN,NNP,,,,Pass,,,,,,,,,,,,
female.n.02,,Sing,,,USA,PROPN,NNP,USA,,Quantity,en/p95/d3176,,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p95/d2686,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,Quantity,en/p95/d2686,,,,,,,,,,,,,,,,,,,,,,,,,
conceited.a.01,,,,,conceited,ADJ,JJ,female.n.02,nsubj,Theme,en/p95/d2686,,,,Sing,,,Tom,PROPN,NNP,,,,,,,Pos,,,,,,,,,
conceited.a.01,,,,,conceited,ADJ,JJ,bit.n.01,obl:npmod,Time,en/p95/d2686,,,,Sing,,,bit,NOUN,NN,,,,,,,Pos,,,,,,,,,
conceited.a.01,,,,,conceited,ADJ,JJ,time.n.08,,Value,en/p95/d2686,,,,,,,,,,,,,,,,Pos,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p95/d2508,,,,,,,,,,,,,,,,,,,,,,,,,
hand.v.01,,,,,hand,VERB,VBD,female.n.02,nsubj,Agent,en/p95/d2508,Past,Fin,,Sing,,,Tom,PROPN,NNP,Ind,,,,,,,,,,,,,,,
hand.v.01,,,,,hand,VERB,VBD,female.n.02,iobj,Time,en/p95/d2508,Past,Fin,,Sing,,,Mary,PROPN,NNP,Ind,,,,,,,,,,,,,,,
hand.v.01,,,,,hand,VERB,VBD,time.n.08,,Recipient,en/p95/d2508,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
hand.v.01,,,,,hand,VERB,VBD,banana.n.02,obj,Theme,en/p95/d2508,Past,Fin,,Sing,,,banana,NOUN,NN,Ind,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Mary,PROPN,NNP,Mary,,TPR,en/p95/d2508,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,Name,en/p95/d2508,,,,,,,,,,,,,,,,,,,,,,,,,
have.v.01,,Sing,3,,have,VERB,VBZ,air_conditioning.n.01,obj,Pivot,en/p95/d2570,Pres,Fin,,Sing,,,conditioning,NOUN,NN,Ind,,,,,,,,,,,,,,,
have.v.01,,Sing,3,,have,VERB,VBZ,time.n.08,,Time,en/p95/d2570,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
have.v.01,,Sing,3,,have,VERB,VBZ,room.n.01,nsubj,Theme,en/p95/d2570,Pres,Fin,,Sing,,,room,NOUN,NN,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p95/d2570,,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p95/d2274,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p95/d2274,,,,,,,,,,,,,,,,,,,,,,,,,
sarcastic.a.01,,,,,sarcastic,ADJ,JJ,person.n.01,nsubj,AttributeOf,en/p95/d2274,,,Nom,Sing,1,Prs,I,PRON,PRP,,,,,,,Pos,,,,,,,,,
sarcastic.a.01,,,,,sarcastic,ADJ,JJ,time.n.08,,Time,en/p95/d2274,,,,,,,,,,,,,,,,Pos,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p95/d1832,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p95/d1832,,,,,,,,,,,,,,,,,,,,,,,,,
cry.v.02,,,,,cry,VERB,VBG,female.n.02,nsubj,Agent,en/p95/d1832,Pres,Part,,Sing,,,Tom,PROPN,NNP,,,,,,,,,,,,,,,,
cry.v.02,,,,,cry,VERB,VBG,time.n.08,,Time,en/p95/d1832,Pres,Part,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Italy,PROPN,NNP,Italy,,Name,en/p35/d1711,,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Greece,PROPN,NNP,female.n.02,nsubj,Theme,en/p35/d1711,,,,Sing,,,Italy,PROPN,NNP,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Greece,PROPN,NNP,time.n.08,,Co-Theme,en/p35/d1711,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,Name,en/p35/d1711,,,,,,,,,,,,,,,,,,,,,,,,,
adore.v.01,,Sing,3,,adore,VERB,VBZ,cake.n.03,obj,Experiencer,en/p35/d1764,Pres,Fin,,Plur,,,cake,NOUN,NNS,Ind,,,,,,,,,,,,,,,
adore.v.01,,Sing,3,,adore,VERB,VBZ,time.n.08,,Time,en/p35/d1764,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
adore.v.01,,Sing,3,,adore,VERB,VBZ,female.n.02,nsubj,Stimulus,en/p35/d1764,Pres,Fin,Nom,Sing,3,Prs,she,PRON,PRP,Ind,Fem,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p35/d1764,,,,,,,,,,,,,,,,,,,,,,,,,
step.v.01,,,,,step,VERB,VBD,male.n.02,nsubj,Theme,en/p35/d2211,Past,Fin,Nom,Sing,3,Prs,he,PRON,PRP,Ind,Masc,,,,,,,,,,,,,,
step.v.01,,,,,step,VERB,VBD,dog_shit.n.01,obl,Time,en/p35/d2211,Past,Fin,,Sing,,,shit,NOUN,NN,Ind,,,,,,,,,,,,,,,
step.v.01,,,,,step,VERB,VBD,time.n.08,,Destination,en/p35/d2211,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,Creator,en/p35/d2211,,,,,,,,,,,,,,,,,,,,,,,,,
hatch.v.05,,,,,hatch,VERB,VBD,hen.n.01,nsubj,Agent,en/p35/d3270,Past,Fin,,Sing,,,hen,NOUN,NN,Ind,,,,,,,,,,,,,,,
hatch.v.05,,,,,hatch,VERB,VBD,egg.n.02,obj,Time,en/p35/d3270,Past,Fin,,Plur,,,egg,NOUN,NNS,Ind,,,,,,,,,,,,,,,
hatch.v.05,,,,,hatch,VERB,VBD,time.n.08,,Patient,en/p35/d3270,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
egg.n.02,,Plur,,,egg,NOUN,NNS,five,nummod,TPR,en/p35/d3270,,,,,,,five,,CD,,,,,Card,,,,,,,,,,,
time.n.08,,,,,,,,now,,Quantity,en/p35/d3270,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p35/d2248,,,,,,,,,,,,,,,,,,,,,,,,,
understand.v.01,,,,,understand,VERB,VBG,male.n.02,nsubj,AttributeOf,en/p35/d2248,Pres,Part,Nom,Sing,3,Prs,he,PRON,PRP,,Masc,,,,,,,,,,,,,,
understand.v.01,,,,,understand,VERB,VBG,time.n.08,,Time,en/p35/d2248,Pres,Part,,,,,,,,,,,,,,,,,,,,,,,
understand.v.01,,,,,understand,VERB,VBG,very.r.01,advmod,Degree,en/p35/d2248,Pres,Part,,,,,very,ADV,RB,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,Name,en/p35/d3197,,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,EQU,en/p35/d3197,,,,,,,,,,,,,,,,,,,,,,,,,
swim.v.01,,Sing,,,swim,NOUN,NN,time.n.08,,Theme,en/p35/d3197,,,,,,,,,,,,,,,,,,,,,,,,,
swim.v.01,,Sing,,,swim,NOUN,NN,female.n.02,nmod:poss,Time,en/p35/d3197,,,,Sing,,,Tom,PROPN,NNP,,,,,,,,,,,,,,,,
attempt.v.01,,,,,attempt,VERB,VBD,suicide.n.01,obj,Agent,en/p35/d0897,Past,Fin,,Sing,,,suicide,NOUN,NN,Ind,,,,,,,,,,,,,,,
attempt.v.01,,,,,attempt,VERB,VBD,time.n.08,,Time,en/p35/d0897,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
attempt.v.01,,,,,attempt,VERB,VBD,male.n.02,nsubj,Theme,en/p35/d0897,Past,Fin,Nom,Sing,3,Prs,he,PRON,PRP,Ind,Masc,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p35/d0897,,,,,,,,,,,,,,,,,,,,,,,,,
glasses.n.01,,Plur,,,glasses,NOUN,NNS,whose.n.01,nmod:poss,User,en/p35/d2438,,,,,,Int,whose,PRON,WP$,,,,,,,,Yes,,,,,,,,
this.n.01,,Plur,,Dem,this,PRON,DT,glasses.n.01,nsubj,Co-Theme,en/p35/d2438,,,,Plur,,,glasses,NOUN,NNS,,,,,,,,,,,,,,,,
this.n.01,,Plur,,Dem,this,PRON,DT,time.n.08,,Time,en/p35/d2438,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p35/d2438,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,Role,en/p35/d3429,,,,,,,,,,,,,,,,,,,,,,,,,
pursue.v.02,,,,,pursue,VERB,VBD,time.n.08,,Agent,en/p35/d3429,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
pursue.v.02,,,,,pursue,VERB,VBD,detective.n.01,nsubj,Time,en/p35/d3429,Past,Fin,,Plur,,,detective,NOUN,NNS,Ind,,,,,,,,,,,,,,,
pursue.v.02,,,,,pursue,VERB,VBD,male.n.02,obj,Theme,en/p35/d3429,Past,Fin,Acc,Sing,3,Prs,he,PRON,PRP,Ind,Masc,,,,,,,,,,,,,,
person.n.01,,Plur,,,person,NOUN,NNS,many.a.01,amod,Quantity,en/p35/d2852,,,,,,,many,ADJ,JJ,,,Pos,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p35/d2852,,,,,,,,,,,,,,,,,,,,,,,,,
attend.v.01,,,,,attend,VERB,VBG,person.n.01,nsubj,Theme,en/p35/d2852,Pres,Part,,Plur,,,person,NOUN,NNS,,,,,,,,,,,,,,,,
attend.v.01,,,,,attend,VERB,VBG,time.n.08,,Time,en/p35/d2852,Pres,Part,,,,,,,,,,,,,,,,,,,,,,,
attend.v.01,,,,,attend,VERB,VBG,conference.n.01,obj,Goal,en/p35/d2852,Pres,Part,,Sing,,,conference,NOUN,NN,,,,,,,,,,,,,,,,
bone.n.01,,Plur,,,bone,NOUN,NNS,23,nummod,PartOf,en/p35/d2334,,,,,,,23,,CD,,,,,Card,,,,,,,,,,,
consist.v.04,,Sing,3,,consist,VERB,VBZ,bone.n.01,obl,Theme,en/p35/d2334,Pres,Fin,,Plur,,,bone,NOUN,NNS,Ind,,,,,,,,,,,,,,,
