from_node_token,from_node_Case,from_node_Number,from_node_Person,from_node_PronType,from_node_lemma,from_node_upos,from_node_xpos,to_node_token,label,doc_id,from_node_Tense,from_node_VerbForm,to_node_Case,to_node_Number,to_node_Person,to_node_PronType,to_node_lemma,to_node_upos,to_node_xpos,from_node_Mood,to_node_Gender,to_node_Degree,from_node_Voice,to_node_NumType,to_node_Poss,from_node_NumType,to_node_Reflex,to_node_VerbForm,from_node_Degree,to_node_Tense,from_node_Gender,from_node_Poss,to_node_Mood,to_node_Voice,to_node_Foreign
make.v.01,,Sing,3,,make,VERB,VBZ,viagra.n.01,Product,en/p55/d1384,Pres,Fin,,Sing,,,viagra,NOUN,NN,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,EQU,en/p55/d1384,,,,,,,,,,,,,,,,,,,,,,,,,
belong.v.01,,Sing,3,,belong,VERB,VBZ,house.n.01,Theme,en/p55/d2220,Pres,Fin,,Sing,,,house,NOUN,NN,Ind,,,,,,,,,,,,,,,
belong.v.01,,Sing,3,,belong,VERB,VBZ,i.n.01,Time,en/p55/d2220,Pres,Fin,Acc,Sing,1,Prs,I,PRON,PRP,Ind,,,,,,,,,,,,,,,
belong.v.01,,Sing,3,,belong,VERB,VBZ,time.n.08,Pivot,en/p55/d2220,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,EQU,en/p55/d2220,,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,,,,Int,who,PRON,WP,speaker,Name,en/p55/d1548,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,EQU,en/p55/d1548,,,,,,,,,,,,,,,,,,,,,,,,,
scream.v.01,,,,,scream,VERB,VBG,person.n.01,Agent,en/p55/d1548,Pres,Part,,,,Int,who,PRON,WP,,,,,,,,,,,,,,,,
scream.v.01,,,,,scream,VERB,VBG,time.n.08,Time,en/p55/d1548,Pres,Part,,,,,,,,,,,,,,,,,,,,,,,
smashed.v.01,,,,,smashed,VERB,VBD,bottle.n.01,Patient,en/p55/d2222,Past,Fin,,Sing,,,bottle,NOUN,NN,Ind,,,,,,,,,,,,,,,
smashed.v.01,,,,,smashed,VERB,VBD,time.n.08,Time,en/p55/d2222,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
smashed.v.01,,,,,smashed,VERB,VBD,piece.n.01,Result,en/p55/d2222,Past,Fin,,Plur,,,piece,NOUN,NNS,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,TPR,en/p55/d2222,,,,,,,,,,,,,,,,,,,,,,,,,
father.n.01,,Sing,,,father,NOUN,NN,watch.n.01,Theme,en/p55/d2148,,,,Sing,,,watch,NOUN,NN,,,,,,,,,,,,,,,,
father.n.01,,Sing,,,father,NOUN,NN,time.n.08,Co-Theme,en/p55/d2148,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,User,en/p55/d2148,,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,EQU,en/p55/d2948,,,,,,,,,,,,,,,,,,,,,,,,,
english.a.01,,,,,English,ADJ,JJ,person.n.01,Theme,en/p55/d2948,,,Nom,Sing,1,Prs,I,PRON,PRP,,,,,,,,,,Pos,,,,,,
english.a.01,,,,,English,ADJ,JJ,time.n.08,Source,en/p55/d2948,,,,,,,,,,,,,,,,,,,Pos,,,,,,
time.n.08,,,,,,,,now,Name,en/p55/d2948,,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Plur,1,Prs,we,PRON,PRP,speaker,EQU,en/p55/d1406,,,,,,,,,,,,,,,,,,,,,,,,,
live.v.01,,Plur,1,,live,VERB,VBP,person.n.01,Theme,en/p55/d1406,Pres,Fin,Nom,Plur,1,Prs,we,PRON,PRP,Ind,,,,,,,,,,,,,,,
live.v.01,,Plur,1,,live,VERB,VBP,time.n.08,Time,en/p55/d1406,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
live.v.01,,Plur,1,,live,VERB,VBP,dike.n.01,Location,en/p55/d1406,Pres,Fin,,Sing,,,dike,NOUN,NN,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,EQU,en/p55/d1406,,,,,,,,,,,,,,,,,,,,,,,,,
devour.v.01,,,,,devour,VERB,VBD,fire.n.01,Agent,en/p55/d1633,Past,Fin,,Sing,,,fire,NOUN,NN,Ind,,,,,,,,,,,,,,,
devour.v.01,,,,,devour,VERB,VBD,time.n.08,Time,en/p55/d1633,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
devour.v.01,,,,,devour,VERB,VBD,town.n.01,Patient,en/p55/d1633,Past,Fin,,Sing,,,town,NOUN,NN,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,TPR,en/p55/d1633,,,,,,,,,,,,,,,,,,,,,,,,,
entity.n.01,,Sing,,,Akira,PROPN,NNP,Akira,Name,en/p55/d2358,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,EQU,en/p55/d2358,,,,,,,,,,,,,,,,,,,,,,,,,
good.a.01,,,,,good,ADJ,JJ,entity.n.01,AttributeOf,en/p55/d2358,,,,Sing,,,Akira,PROPN,NNP,,,,,,,,,,Pos,,,,,,
good.a.01,,,,,good,ADJ,JJ,time.n.08,Time,en/p55/d2358,,,,,,,,,,,,,,,,,,,Pos,,,,,,
good.a.01,,,,,good,ADJ,JJ,play.v.01,Theme,en/p55/d2358,,,,,,,play,VERB,VBG,,,,,,,,,Ger,Pos,,,,,,
play.v.01,,,,,play,VERB,VBG,tennis.n.01,Theme,en/p55/d2358,,Ger,,Sing,,,tennis,NOUN,NN,,,,,,,,,,,,,,,,
entity.n.01,,Sing,,,Abrams,PROPN,NNP,Abrams,Name,en/p55/d2100,,,,,,,,,,,,,,,,,,,,,,,,,
hand.v.01,,,,,hand,VERB,VBD,entity.n.01,Agent,en/p55/d2100,Past,Fin,,Sing,,,Abrams,PROPN,NNP,Ind,,,,,,,,,,,,,,,
hand.v.01,,,,,hand,VERB,VBD,entity.n.01,Time,en/p55/d2100,Past,Fin,,Sing,,,browne,PROPN,NNP,Ind,,,,,,,,,,,,,,,
hand.v.01,,,,,hand,VERB,VBD,time.n.08,Destination,en/p55/d2100,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
hand.v.01,,,,,hand,VERB,VBD,cigarette.n.01,Theme,en/p55/d2100,Past,Fin,,Sing,,,cigarette,NOUN,NN,Ind,,,,,,,,,,,,,,,
entity.n.01,,Sing,,,browne,PROPN,NNP,Browne,TPR,en/p55/d2100,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,Name,en/p55/d2100,,,,,,,,,,,,,,,,,,,,,,,,,
table.n.01,,Sing,,,table,NOUN,NN,cat.n.01,Theme,en/p31/d2226,,,,Sing,,,cat,NOUN,NN,,,,,,,,,,,,,,,,
table.n.01,,Sing,,,table,NOUN,NN,time.n.08,Time,en/p31/d2226,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,TPR,en/p31/d2226,,,,,,,,,,,,,,,,,,,,,,,,,
melt.v.01,,Sing,3,,melt,VERB,VBZ,"1,051°c",Patient,en/p31/d1600,Pres,Fin,,,,,"1,051°c",,CD,Ind,,,,Card,,,,,,,,,,,
melt.v.01,,Sing,3,,melt,VERB,VBZ,entity.n.01,Time,en/p31/d1600,Pres,Fin,,Sing,,,Actinium,PROPN,NNP,Ind,,,,,,,,,,,,,,,
melt.v.01,,Sing,3,,melt,VERB,VBZ,time.n.08,Extent,en/p31/d1600,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
entity.n.01,,Sing,,,Actinium,PROPN,NNP,Actinium,EQU,en/p31/d1600,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,Quantity,en/p31/d1600,,,,,,,,,,,,,,,,,,,,,,,,,
climb.v.01,,Sing,,,climb,VERB,VBD,squirrel.n.01,Agent,en/p31/d1905,Past,Fin,,Sing,,,squirrel,NOUN,NN,Ind,,,,,,,,,,,,,,,
climb.v.01,,Sing,,,climb,VERB,VBD,time.n.08,Time,en/p31/d1905,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
climb.v.01,,Sing,,,climb,VERB,VBD,tree.n.01,Destination,en/p31/d1905,Past,Fin,,Sing,,,tree,NOUN,NN,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,TPR,en/p31/d1905,,,,,,,,,,,,,,,,,,,,,,,,,
entity.n.01,,Sing,,,Tom,PROPN,NNP,Tom,Name,en/p31/d3253,,,,,,,,,,,,,,,,,,,,,,,,,
escort.v.01,,,,,escort,VERB,VBD,entity.n.01,Agent,en/p31/d3253,Past,Fin,,Sing,,,Tom,PROPN,NNP,Ind,,,,,,,,,,,,,,,
escort.v.01,,,,,escort,VERB,VBD,entity.n.01,Time,en/p31/d3253,Past,Fin,,Sing,,,Mary,PROPN,NNP,Ind,,,,,,,,,,,,,,,
escort.v.01,,,,,escort,VERB,VBD,time.n.08,Theme,en/p31/d3253,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
escort.v.01,,,,,escort,VERB,VBD,building.n.01,Time,en/p31/d3253,Past,Fin,,Sing,,,building,NOUN,NN,Ind,,,,,,,,,,,,,,,
entity.n.01,,Sing,,,Mary,PROPN,NNP,Mary,TPR,en/p31/d3253,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,Name,en/p31/d3253,,,,,,,,,,,,,,,,,,,,,,,,,
much.r.01,,,,,much,ADV,RB,how.r.01,Unit,en/p31/d1626,,,,,,Int,how,ADV,WRB,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,EQU,en/p31/d1626,,,,,,,,,,,,,,,,,,,,,,,,,
weigh.v.01,,,,,weigh,VERB,VB,much.r.01,Value,en/p31/d1626,,Inf,,,,,much,ADV,RB,,,,,,,,,,,,,,,,
weigh.v.01,,,,,weigh,VERB,VB,time.n.08,Time,en/p31/d1626,,Inf,,,,,,,,,,,,,,,,,,,,,,,
weigh.v.01,,,,,weigh,VERB,VB,soccer_ball.n.01,Theme,en/p31/d1626,,Inf,,Sing,,,ball,NOUN,NN,,,,,,,,,,,,,,,,
entity.n.01,,Sing,,,Elizabeth,PROPN,NNP,Elizabeth,TPR,en/p31/d1390,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,Name,en/p31/d1390,,,,,,,,,,,,,,,,,,,,,,,,,
award.v.01,,,,,award,VERB,VBN,prize.n.01,Theme,en/p31/d1390,Past,Part,,Sing,,,prize,NOUN,NN,,,,,,,,,,,,,,,,
award.v.01,,,,,award,VERB,VBN,entity.n.01,Time,en/p31/d1390,Past,Part,,Sing,,,Elizabeth,PROPN,NNP,,,,,,,,,,,,,,,,
award.v.01,,,,,award,VERB,VBN,time.n.08,Goal,en/p31/d1390,Past,Part,,,,,,,,,,,,,,,,,,,,,,,
entity.n.01,,Sing,,,Tom,PROPN,NNP,Tom,Name,en/p31/d0862,,,,,,,,,,,,,,,,,,,,,,,,,
hospital.n.01,,Sing,,,hospital,NOUN,NN,entity.n.01,Theme,en/p31/d0862,,,,Sing,,,Tom,PROPN,NNP,,,,,,,,,,,,,,,,
hospital.n.01,,Sing,,,hospital,NOUN,NN,time.n.08,Time,en/p31/d0862,,,,,,,,,,,,,,,,,,,,,,,,,
hospital.n.01,,Sing,,,hospital,NOUN,NN,still.r.01,Location,en/p31/d0862,,,,,,,still,ADV,RB,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,EQU,en/p31/d0862,,,,,,,,,,,,,,,,,,,,,,,,,
entity.n.01,,Sing,,,Tom,PROPN,NNP,Tom,Name,en/p31/d2518,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,EQU,en/p31/d2518,,,,,,,,,,,,,,,,,,,,,,,,,
addict.v.01,,,,,addict,VERB,VBN,entity.n.01,Experiencer,en/p31/d2518,Past,Part,,Sing,,,Tom,PROPN,NNP,,,,Pass,,,,,,,,,,,,
addict.v.01,,,,,addict,VERB,VBN,time.n.08,Time,en/p31/d2518,Past,Part,,,,,,,,,,,Pass,,,,,,,,,,,,
addict.v.01,,,,,addict,VERB,VBN,cocaine.n.01,Stimulus,en/p31/d2518,Past,Part,,Sing,,,cocaine,NOUN,NN,,,,Pass,,,,,,,,,,,,
entity.n.01,,Sing,,,Nebraska,PROPN,NNP,Nebraska,Name,en/p31/d1559,,,,,,,,,,,,,,,,,,,,,,,,,
plain.n.01,,Plur,,,plain,NOUN,NNS,entity.n.01,Theme,en/p31/d1559,,,,Sing,,,Nebraska,PROPN,NNP,,,,,,,,,,,,,,,,
plain.n.01,,Plur,,,plain,NOUN,NNS,time.n.08,Time,en/p31/d1559,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,EQU,en/p31/d1559,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,Name,en/p31/d0711,,,,,,,,,,,,,,,,,,,,,,,,,
teach.v.01,,Sing,3,,teach,VERB,VBZ,time.n.08,Agent,en/p31/d0711,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
teach.v.01,,Sing,3,,teach,VERB,VBZ,entity.n.01,Time,en/p31/d0711,Pres,Fin,,Sing,,,Dawson,PROPN,NNP,Ind,,,,,,,,,,,,,,,
teach.v.01,,Sing,3,,teach,VERB,VBZ,entity.n.01,Location,en/p31/d0711,Pres,Fin,,Sing,,,University,PROPN,NNP,Ind,,,,,,,,,,,,,,,
entity.n.01,,Sing,,,Dawson,PROPN,NNP,Dawson,EQU,en/p31/d0711,,,,,,,,,,,,,,,,,,,,,,,,,
entity.n.01,,Sing,,,University,PROPN,NNP,University,Name,en/p31/d0711,,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,,2,Prs,you,PRON,PRP,speaker,EQU,en/p31/d1404,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,EQU,en/p31/d1404,,,,,,,,,,,,,,,,,,,,,,,,,
allergic.a.01,,,,,allergic,ADJ,JJ,person.n.01,Time,en/p31/d1404,,,Nom,,2,Prs,you,PRON,PRP,,,,,,,,,,Pos,,,,,,
allergic.a.01,,,,,allergic,ADJ,JJ,time.n.08,Experiencer,en/p31/d1404,,,,,,,,,,,,,,,,,,,Pos,,,,,,
allergic.a.01,,,,,allergic,ADJ,JJ,anything.n.01,Stimulus,en/p31/d1404,,,,Sing,,,anything,PRON,NN,,,,,,,,,,Pos,,,,,,
entity.n.01,,Sing,,,Tehran,PROPN,NNP,Tehran,Name,en/p31/d3325,,,,,,,,,,,,,,,,,,,,,,,,,
town.n.01,,Sing,,,town,NOUN,NN,entity.n.01,Theme,en/p31/d3325,,,,Sing,,,Tehran,PROPN,NNP,,,,,,,,,,,,,,,,
town.n.01,,Sing,,,town,NOUN,NN,time.n.08,Time,en/p31/d3325,,,,,,,,,,,,,,,,,,,,,,,,,
town.n.01,,Sing,,,town,NOUN,NN,favourite.a.01,Co-Theme,en/p31/d3325,,,,,,,favourite,ADJ,JJ,,,Pos,,,,,,,,,,,,,
time.n.08,,,,,,,,now,EQU,en/p31/d3325,,,,,,,,,,,,,,,,,,,,,,,,,
last.v.01,,,,,last,VERB,VBD,traffic_jam.n.01,Theme,en/p31/d1675,Past,Fin,,Sing,,,jam,NOUN,NN,Ind,,,,,,,,,,,,,,,
last.v.01,,,,,last,VERB,VBD,hour.n.01,Time,en/p31/d1675,Past,Fin,,Sing,,,hour,NOUN,NN,Ind,,,,,,,,,,,,,,,
last.v.01,,,,,last,VERB,VBD,time.n.08,Value,en/p31/d1675,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
hour.n.01,,Sing,,,hour,NOUN,NN,one,TPR,en/p31/d1675,,,,,,,one,,CD,,,,,Card,,,,,,,,,,,
time.n.08,,,,,,,,now,Quantity,en/p31/d1675,,,,,,,,,,,,,,,,,,,,,,,,,
entity.n.01,,Sing,,,Ken,PROPN,NNP,Ken,Name,en/p31/d1601,,,,,,,,,,,,,,,,,,,,,,,,,
yen.n.01,,Plur,,,yen,NOUN,NNS,7000,TPR,en/p31/d1601,,,,,,,7000,,CD,,,,,Card,,,,,,,,,,,
fine.v.01,,,,,fine,VERB,VBN,entity.n.01,Recipient,en/p31/d1601,Past,Part,,Sing,,,Ken,PROPN,NNP,,,,,,,,,,,,,,,,
fine.v.01,,,,,fine,VERB,VBN,yen.n.01,Time,en/p31/d1601,Past,Part,,Plur,,,yen,NOUN,NNS,,,,,,,,,,,,,,,,
fine.v.01,,,,,fine,VERB,VBN,time.n.08,Asset,en/p31/d1601,Past,Part,,,,,,,,,,,,,,,,,,,,,,,
fine.v.01,,,,,fine,VERB,VBN,speed.n.01,Theme,en/p31/d1601,Past,Part,,Sing,,,speed,NOUN,NN,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,Quantity,en/p31/d1601,,,,,,,,,,,,,,,,,,,,,,,,,
entity.n.01,,Sing,,,Tom,PROPN,NNP,Tom,Name,en/p31/d3318,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,TSU,en/p31/d3318,,,,,,,,,,,,,,,,,,,,,,,,,
give_in.v.01,,,,,give,VERB,VB,entity.n.01,Agent,en/p31/d3318,,Inf,,Sing,,,Tom,PROPN,NNP,,,,,,,,,,,,,,,,
give_in.v.01,,,,,give,VERB,VB,time.n.08,Time,en/p31/d3318,,Inf,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,TPR,en/p31/d1452,,,,,,,,,,,,,,,,,,,,,,,,,
bored.a.01,,,,,bored,ADJ,JJ,child.n.01,Experiencer,en/p31/d1452,,,,Sing,,,child,NOUN,NN,,,,,,,,,,Pos,,,,,,
bored.a.01,,,,,bored,ADJ,JJ,time.n.08,Time,en/p31/d1452,,,,,,,,,,,,,,,,,,,Pos,,,,,,
deserve.v.01,,Sing,3,,deserve,VERB,VBZ,one.n.01,Pivot,en/p31/d2204,Pres,Fin,,Sing,,,one,NOUN,NN,Ind,,,,,,,,,,,,,,,
deserve.v.01,,Sing,3,,deserve,VERB,VBZ,time.n.08,Time,en/p31/d2204,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
deserve.v.01,,Sing,3,,deserve,VERB,VBZ,that.n.01,Theme,en/p31/d2204,Pres,Fin,,Sing,,Dem,that,PRON,DT,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,EQU,en/p31/d2204,,,,,,,,,,,,,,,,,,,,,,,,,
mother_tongue.n.01,,Sing,,,tongue,NOUN,NN,entity.n.01,Time,en/p31/d1903,,,,Sing,,,French,PROPN,NNP,,,,,,,,,,,,,,,,
mother_tongue.n.01,,Sing,,,tongue,NOUN,NN,time.n.08,Co-Theme,en/p31/d1903,,,,,,,,,,,,,,,,,,,,,,,,,
entity.n.01,,Sing,,,French,PROPN,NNP,French,EQU,en/p31/d1903,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,User,en/p31/d1903,,,,,,,,,,,,,,,,,,,,,,,,,
entity.n.01,,Sing,,,Nancy,PROPN,NNP,Nancy,Name,en/p31/d2076,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,EQU,en/p31/d2076,,,,,,,,,,,,,,,,,,,,,,,,,
play.v.01,,,,,play,VERB,VB,entity.n.01,Agent,en/p31/d2076,,Inf,,Sing,,,Nancy,PROPN,NNP,,,,,,,,,,,,,,,,
play.v.01,,,,,play,VERB,VB,time.n.08,Time,en/p31/d2076,,Inf,,,,,,,,,,,,,,,,,,,,,,,
play.v.01,,,,,play,VERB,VB,tennis.n.01,Theme,en/p31/d2076,,Inf,,Sing,,,tennis,NOUN,NN,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,EQU,en/p31/d3155,,,,,,,,,,,,,,,,,,,,,,,,,
sleep.v.01,,,,,sleep,VERB,VBG,dog.n.01,Agent,en/p31/d3155,Pres,Part,,Sing,,,dog,NOUN,NN,,,,,,,,,,,,,,,,
sleep.v.01,,,,,sleep,VERB,VBG,time.n.08,Time,en/p31/d3155,Pres,Part,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,Name,en/p31/d3205,,,,,,,,,,,,,,,,,,,,,,,,,
entity.n.01,,Sing,,,Tom,PROPN,NNP,Tom,EQU,en/p31/d3205,,,,,,,,,,,,,,,,,,,,,,,,,
polite.a.01,,,,,polite,ADJ,JJ,time.n.08,AttributeOf,en/p31/d3205,,,,,,,,,,,,,,,,,,,Pos,,,,,,
polite.a.01,,,,,polite,ADJ,JJ,entity.n.01,Time,en/p31/d3205,,,,Sing,,,Tom,PROPN,NNP,,,,,,,,,,Pos,,,,,,
time.n.08,,,,,,,,now,EQU,en/p31/d3411,,,,,,,,,,,,,,,,,,,,,,,,,
come.v.01,,,2,,come,VERB,VBP,time.n.08,Theme,en/p31/d3411,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
come.v.01,,,2,,come,VERB,VBP,person.n.01,Time,en/p31/d3411,Pres,Fin,Nom,Sing,2,Prs,you,PRON,PRP,Ind,,,,,,,,,,,,,,,
come.v.01,,,2,,come,VERB,VBP,entity.n.01,Source,en/p31/d3411,Pres,Fin,,Sing,,,Sweden,PROPN,NNP,Ind,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,2,Prs,you,PRON,PRP,speaker,EQU,en/p31/d3411,,,,,,,,,,,,,,,,,,,,,,,,,
entity.n.01,,Sing,,,Sweden,PROPN,NNP,Sweden,Name,en/p31/d3411,,,,,,,,,,,,,,,,,,,,,,,,,
entity.n.01,,Sing,,,Tom,PROPN,NNP,Tom,Name,en/p31/d1668,,,,,,,,,,,,,,,,,,,,,,,,,
work.v.01,,,,,work,VERB,VBD,entity.n.01,Agent,en/p31/d1668,Past,Fin,,Sing,,,Tom,PROPN,NNP,Ind,,,,,,,,,,,,,,,
work.v.01,,,,,work,VERB,VBD,time.n.08,Time,en/p31/d1668,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
work.v.01,,,,,work,VERB,VBD,clay.n.01,Material,en/p31/d1668,Past,Fin,,Sing,,,clay,NOUN,NN,Ind,,,,,,,,,,,,,,,
work.v.01,,,,,work,VERB,VBD,vase.n.01,Product,en/p31/d1668,Past,Fin,,Sing,,,vase,NOUN,NN,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,TPR,en/p31/d1668,,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,EQU,en/p31/d2192,,,,,,,,,,,,,,,,,,,,,,,,,
bit.v.01,,,,,bit,VERB,VBP,person.n.01,Experiencer,en/p31/d2192,Pres,Fin,Nom,Sing,1,Prs,I,PRON,PRP,Ind,,,,,,,,,,,,,,,
bit.v.01,,,,,bit,VERB,VBP,lip.n.01,Time,en/p31/d2192,Pres,Fin,,Sing,,,lip,NOUN,NN,Ind,,,,,,,,,,,,,,,
bit.v.01,,,,,bit,VERB,VBP,time.n.08,Patient,en/p31/d2192,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
lip.n.01,,Sing,,,lip,NOUN,NN,my.n.01,TPR,en/p31/d2192,,,,Sing,1,Prs,my,PRON,PRP$,,,,,,Yes,,,,,,,,,,
time.n.08,,,,,,,,now,PartOf,en/p31/d2192,,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,EQU,en/p31/d3385,,,,,,,,,,,,,,,,,,,,,,,,,
like.v.01,,,,,like,VERB,VBP,person.n.01,Experiencer,en/p31/d3385,Pres,Fin,Nom,Sing,1,Prs,I,PRON,PRP,Ind,,,,,,,,,,,,,,,
like.v.01,,,,,like,VERB,VBP,time.n.08,Time,en/p31/d3385,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
like.v.01,,,,,like,VERB,VBP,ice_strawberry_cream.n.01,Stimulus,en/p31/d3385,Pres,Fin,,Sing,,,cream,NOUN,NN,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,EQU,en/p31/d3385,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,Name,en/p31/d2344,,,,,,,,,,,,,,,,,,,,,,,,,
pass.v.01,,,,,pass,VERB,VBD,time.n.08,Agent,en/p31/d2344,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
pass.v.01,,,,,pass,VERB,VBD,entity.n.01,Time,en/p31/d2344,Past,Fin,,Sing,,,Tom,PROPN,NNP,Ind,,,,,,,,,,,,,,,
pass.v.01,,,,,pass,VERB,VBD,glass.n.01,Theme,en/p31/d2344,Past,Fin,,Sing,,,glass,NOUN,NN,Ind,,,,,,,,,,,,,,,
pass.v.01,,,,,pass,VERB,VBD,entity.n.01,Recipient,en/p31/d2344,Past,Fin,,Sing,,,Mary,PROPN,NNP,Ind,,,,,,,,,,,,,,,
entity.n.01,,Sing,,,Tom,PROPN,NNP,Tom,TPR,en/p31/d2344,,,,,,,,,,,,,,,,,,,,,,,,,
glass.n.01,,Sing,,,glass,NOUN,NN,milk.n.01,Content,en/p31/d2344,,,,Sing,,,milk,NOUN,NN,,,,,,,,,,,,,,,,
entity.n.01,,Sing,,,Mary,PROPN,NNP,Mary,Name,en/p31/d2344,,,,,,,,,,,,,,,,,,,,,,,,,
neighbor.n.01,,Sing,,,neighbor,NOUN,NN,my.n.01,Role,en/p31/d2190,,,,Sing,1,Prs,my,PRON,PRP$,,,,,,Yes,,,,,,,,,,
complain.v.01,,,,,complain,VERB,VBD,neighbor.n.01,Agent,en/p31/d2190,Past,Fin,,Sing,,,neighbor,NOUN,NN,Ind,,,,,,,,,,,,,,,
complain.v.01,,,,,complain,VERB,VBD,time.n.08,Time,en/p31/d2190,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,,
complain.v.01,,,,,complain,VERB,VBD,noise.n.01,Theme,en/p31/d2190,Past,Fin,,Sing,,,noise,NOUN,NN,Ind,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,TPR,en/p31/d2190,,,,,,,,,,,,,,,,,,,,,,,,,
entity.n.01,,Sing,,,Tom,PROPN,NNP,Tom,Name,en/p31/d1985,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,EQU,en/p31/d1985,,,,,,,,,,,,,,,,,,,,,,,,,
giggle.v.01,,,,,giggle,VERB,VBG,entity.n.01,Agent,en/p31/d1985,Pres,Part,,Sing,,,Tom,PROPN,NNP,,,,,,,,,,,,,,,,
giggle.v.01,,,,,giggle,VERB,VBG,time.n.08,Time,en/p31/d1985,Pres,Part,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,EQU,en/p31/d1999,,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,TPR,en/p31/d1999,,,,,,,,,,,,,,,,,,,,,,,,,
jealous.a.01,,,,,jealous,ADJ,JJ,person.n.01,Experiencer,en/p31/d1999,,,Nom,Sing,1,Prs,I,PRON,PRP,,,,,,,,,,Pos,,,,,,
jealous.a.01,,,,,jealous,ADJ,JJ,time.n.08,Time,en/p31/d1999,,,,,,,,,,,,,,,,,,,Pos,,,,,,
jealous.a.01,,,,,jealous,ADJ,JJ,brother.n.01,Stimulus,en/p31/d1999,,,,Sing,,,brother,NOUN,NN,,,,,,,,,,Pos,,,,,,
