from_node_token,from_node_Case,from_node_Number,from_node_Person,from_node_PronType,from_node_lemma,from_node_upos,from_node_xpos,to_node_token,deprel,label,doc_id,from_node_Tense,from_node_VerbForm,to_node_Case,to_node_Number,to_node_Person,to_node_PronType,to_node_lemma,to_node_upos,to_node_xpos,from_node_Mood,to_node_Gender,from_node_Voice,from_node_NumType,from_node_Degree,to_node_Degree,to_node_Poss,to_node_NumType,to_node_Tense,to_node_VerbForm,from_node_Gender,from_node_Poss,to_node_Mood,to_node_Voice,to_node_Foreign
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p25/d1474,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p25/d1474,,,,,,,,,,,,,,,,,,,,,,,,
fingerprint.v.01,,,,,fingerprint,VERB,VBN,time.n.08,,Time,en/p25/d1474,Past,Part,,,,,,,,,,Pass,,,,,,,,,,,,
manufacture.v.01,,,,,manufacture,VERB,VBP,time.n.08,,Time,en/p25/d1394,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p25/d1394,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p25/d2240,,,,,,,,,,,,,,,,,,,,,,,,
illegal.a.01,,,,,illegal,ADJ,JJ,one.n.01,nsubj,AttributeOf,en/p25/d2240,,,,Sing,,,one,NOUN,NN,,,,,Pos,,,,,,,,,,
illegal.a.01,,,,,illegal,ADJ,JJ,time.n.08,,Time,en/p25/d2240,,,,,,,,,,,,,,Pos,,,,,,,,,,
fail.v.01,,,,,fail,VERB,VBN,person.n.01,nsubj,Agent,en/p25/d2066,Past,Part,Nom,Plur,3,Prs,they,PRON,PRP,,,,,,,,,,,,,,,
fail.v.01,,,,,fail,VERB,VBN,time.n.08,,Time,en/p25/d2066,Past,Part,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p25/d2066,,,,,,,,,,,,,,,,,,,,,,,,
hide.v.02,,,,,hide,VERB,VBD,time.n.08,,Time,en/p25/d2583,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p25/d2583,,,,,,,,,,,,,,,,,,,,,,,,
complain.v.01,,,,,complain,VERB,VBD,male.n.02,nsubj,Agent,en/p25/d1763,Past,Fin,Nom,Sing,3,Prs,he,PRON,PRP,Ind,Masc,,,,,,,,,,,,,
complain.v.01,,,,,complain,VERB,VBD,time.n.08,,Time,en/p25/d1763,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p25/d1763,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p25/d1423,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p25/d1423,,,,,,,,,,,,,,,,,,,,,,,,
clear.v.24,,,,,clear,VERB,VBG,female.n.02,nsubj,Agent,en/p25/d1423,Pres,Part,,Sing,,,Tom,PROPN,NNP,,,,,,,,,,,,,,,
clear.v.24,,,,,clear,VERB,VBG,time.n.08,,Time,en/p25/d1423,Pres,Part,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p25/d0940,,,,,,,,,,,,,,,,,,,,,,,,
unimportant.a.01,,,,,unimportant,ADJ,JJ,that.n.01,nsubj,AttributeOf,en/p25/d0940,,,,Sing,,Dem,that,PRON,DT,,,,,Pos,,,,,,,,,,
unimportant.a.01,,,,,unimportant,ADJ,JJ,time.n.08,,Time,en/p25/d0940,,,,,,,,,,,,,,Pos,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p25/d3045,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p25/d3045,,,,,,,,,,,,,,,,,,,,,,,,
knead.v.01,,,,,knead,VERB,VBG,female.n.02,nsubj,Agent,en/p25/d3045,Pres,Part,,Sing,,,Tom,PROPN,NNP,,,,,,,,,,,,,,,
knead.v.01,,,,,knead,VERB,VBG,time.n.08,,Time,en/p25/d3045,Pres,Part,,,,,,,,,,,,,,,,,,,,,,
train_station.n.01,,Sing,,,station,NOUN,NN,sharp.a.08,nmod,Theme,en/p25/d0931,,,,,,,sharp,ADJ,JJ,,,,,,Pos,,,,,,,,,
train_station.n.01,,Sing,,,station,NOUN,NN,time.n.08,,Time,en/p25/d0931,,,,,,,,,,,,,,,,,,,,,,,,
hate.v.01,,Sing,3,,hate,VERB,VBD,time.n.08,,Time,en/p25/d1874,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p25/d1874,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Jane,PROPN,NNP,Jane,,Name,en/p25/d2843,,,,,,,,,,,,,,,,,,,,,,,,
boil.v.02,,,,,boil,VERB,VBG,time.n.08,,Time,en/p25/d2843,Pres,Part,,,,,,,,,,,,,,,,,,,,,,
ravage.v.02,,,,,ravage,VERB,VBP,female.n.02,obj,Time,en/p25/d0713,Pres,Fin,,Sing,,,Europe,PROPN,NNP,Ind,,,,,,,,,,,,,,
dog_bit.n.01,,Sing,,,bit,NOUN,NN,person.n.01,appos,Time,en/p25/d2627,,,Acc,Sing,1,Prs,I,PRON,PRP,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p25/d2627,,,,,,,,,,,,,,,,,,,,,,,,
eat.v.01,,,,,eat,VERB,VBD,time.n.08,,Time,en/p25/d2302,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p25/d2302,,,,,,,,,,,,,,,,,,,,,,,,
hire.v.01,,,,,hire,VERB,VBD,male.n.02,nsubj,Agent,en/p25/d2787,Past,Fin,Nom,Sing,3,Prs,he,PRON,PRP,Ind,Masc,,,,,,,,,,,,,
hire.v.01,,,,,hire,VERB,VBD,person.n.01,obj,Time,en/p25/d2787,Past,Fin,Acc,Sing,1,Prs,I,PRON,PRP,Ind,,,,,,,,,,,,,,
press.v.01,,Sing,3,,press,VERB,VBD,female.n.02,nsubj,Agent,en/p25/d1756,Past,Fin,Nom,Sing,3,Prs,she,PRON,PRP,Ind,Fem,,,,,,,,,,,,,
press.v.01,,Sing,3,,press,VERB,VBD,time.n.08,,Time,en/p25/d1756,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
press.v.01,,Sing,3,,press,VERB,VBD,switch.n.01,obj,Theme,en/p25/d1756,Past,Fin,,Sing,,,switch,NOUN,NN,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p25/d1756,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p25/d2439,,,,,,,,,,,,,,,,,,,,,,,,
dream.v.01,,,,,dream,VERB,VBG,time.n.08,,Time,en/p25/d2439,Pres,Part,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p25/d1709,,,,,,,,,,,,,,,,,,,,,,,,
see.v.01,,,,,see,VERB,VBP,time.n.08,,Time,en/p25/d1709,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p25/d1709,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p25/d1709,,,,,,,,,,,,,,,,,,,,,,,,
observe.v.03,,Sing,3,,observe,VERB,VBD,fly.v.01,ccomp,Time,en/p25/d2533,Past,Fin,,Plur,3,,fly,VERB,VBP,Ind,,,,,,,,Pres,Fin,,,Ind,,
female.n.02,,Sing,,,Salvador,PROPN,NNP,Salvador,,Name,en/p25/d3453,,,,,,,,,,,,,,,,,,,,,,,,
artist.n.01,,Sing,,,artist,NOUN,NN,female.n.02,nsubj,Theme,en/p25/d3453,,,,Sing,,,Salvador,PROPN,NNP,,,,,,,,,,,,,,,
artist.n.01,,Sing,,,artist,NOUN,NN,time.n.08,,Time,en/p25/d3453,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Plur,1,Prs,we,PRON,PRP,speaker,,EQU,en/p25/d1642,,,,,,,,,,,,,,,,,,,,,,,,
historian.n.01,,Plur,,,historian,NOUN,NNS,person.n.01,nsubj,Theme,en/p25/d1642,,,Nom,Plur,1,Prs,we,PRON,PRP,,,,,,,,,,,,,,,
historian.n.01,,Plur,,,historian,NOUN,NNS,time.n.08,,Time,en/p25/d1642,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p25/d1642,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p25/d2619,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p25/d2619,,,,,,,,,,,,,,,,,,,,,,,,
write.v.01,,,,,write,VERB,VBG,female.n.02,nsubj,Agent,en/p25/d2619,Pres,Part,,Sing,,,Tom,PROPN,NNP,,,,,,,,,,,,,,,
write.v.01,,,,,write,VERB,VBG,time.n.08,,Time,en/p25/d2619,Pres,Part,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p25/d2186,,,,,,,,,,,,,,,,,,,,,,,,
dishonest.a.01,,,,,dishonest,ADJ,JJ,time.n.08,,Time,en/p25/d2186,,,,,,,,,,,,,,Pos,,,,,,,,,,
person.n.01,Acc,Plur,1,Prs,we,PRON,PRP,speaker,,EQU,en/p25/d1960,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p25/d1960,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p25/d2371,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p25/d1937,,,,,,,,,,,,,,,,,,,,,,,,
drink.v.01,,,,,drink,VERB,VBG,female.n.02,nsubj,Agent,en/p25/d1937,Pres,Part,Nom,Sing,3,Prs,she,PRON,PRP,,Fem,,,,,,,,,,,,,
drink.v.01,,,,,drink,VERB,VBG,time.n.08,,Time,en/p25/d1937,Pres,Part,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p25/d1835,,,,,,,,,,,,,,,,,,,,,,,,
wave.v.01,,,,,wave,VERB,VBD,female.n.02,nsubj,Agent,en/p25/d1835,Past,Fin,,Sing,,,Tom,PROPN,NNP,Ind,,,,,,,,,,,,,,
wave.v.01,,,,,wave,VERB,VBD,time.n.08,,Time,en/p25/d1835,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p25/d1835,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p25/d1526,,,,,,,,,,,,,,,,,,,,,,,,
excited.a.01,,,,,excited,ADJ,JJ,time.n.08,,Time,en/p25/d1526,,,,,,,,,,,,,,Pos,,,,,,,,,,
live.v.01,,Sing,3,,live,VERB,VBZ,time.n.08,,Time,en/p25/d2443,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p25/d2443,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p25/d2456,,,,,,,,,,,,,,,,,,,,,,,,
shut.v.01,,,,,shut,VERB,VBD,female.n.02,nsubj,Agent,en/p25/d2456,Past,Fin,,Sing,,,Tom,PROPN,NNP,Ind,,,,,,,,,,,,,,
shut.v.01,,,,,shut,VERB,VBD,time.n.08,,Time,en/p25/d2456,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p25/d2456,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p25/d1443,,,,,,,,,,,,,,,,,,,,,,,,
crunch.v.03,,,,,crunch,VERB,VBG,time.n.08,,Time,en/p25/d1443,Pres,Part,,,,,,,,,,,,,,,,,,,,,,
pay.v.01,,,,,pay,VERB,VBD,$.n.01,obj,Time,en/p25/d3207,Past,Fin,,,,,$,SYM,$,Ind,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p26/d2933,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p26/d2933,,,,,,,,,,,,,,,,,,,,,,,,
love.v.01,,Sing,,,love,NOUN,NN,time.n.08,,Time,en/p26/d2933,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p26/d2599,,,,,,,,,,,,,,,,,,,,,,,,
kick.v.03,,,,,kick,VERB,VBD,female.n.02,nsubj,Agent,en/p26/d2599,Past,Fin,,Sing,,,Tom,PROPN,NNP,Ind,,,,,,,,,,,,,,
kick.v.03,,,,,kick,VERB,VBD,time.n.08,,Time,en/p26/d2599,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p26/d2599,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Mary,PROPN,NNP,Mary,,Name,en/p26/d2599,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p26/d2384,,,,,,,,,,,,,,,,,,,,,,,,
open.v.01,,,,,open,VERB,VBD,person.n.01,nsubj,Agent,en/p26/d2384,Past,Fin,Nom,Sing,1,Prs,I,PRON,PRP,Ind,,,,,,,,,,,,,,
open.v.01,,,,,open,VERB,VBD,time.n.08,,Time,en/p26/d2384,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p26/d2384,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Plur,1,Prs,we,PRON,PRP,speaker,,EQU,en/p26/d3121,,,,,,,,,,,,,,,,,,,,,,,,
walk.v.01,,,,,walk,VERB,VBD,time.n.08,,Time,en/p26/d3121,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p26/d3121,,,,,,,,,,,,,,,,,,,,,,,,
6.n.01,,,,,6,NUM,CD,about.a.01,advmod,APX,en/p26/d3121,,,,,,,about,ADV,RB,,,,Card,,,,,,,,,,,
kilometer.n.01,,Plur,,,kilometer,NOUN,NNS,6.n.01,nummod,Quantity,en/p26/d3121,,,,,,,6,NUM,CD,,,,,,,,Card,,,,,,,
squeeze.v.01,,Sing,3,,squeeze,VERB,VBD,female.n.02,nsubj,Agent,en/p26/d3443,Past,Fin,Nom,Sing,3,Prs,she,PRON,PRP,Ind,Fem,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p26/d0877,,,,,,,,,,,,,,,,,,,,,,,,
have.v.01,,,,,have,VERB,VBP,time.n.08,,Time,en/p26/d0877,Pres,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
have.v.01,,,,,have,VERB,VBP,visa.n.01,obj,Theme,en/p26/d0877,Pres,Fin,,Sing,,,visa,NOUN,NN,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p26/d0877,,,,,,,,,,,,,,,,,,,,,,,,
roommate.n.01,,Sing,,,roommate,NOUN,NN,person.n.01,nmod:poss,Role,en/p26/d1818,,,,Sing,1,Prs,my,PRON,PRP$,,,,,,,Yes,,,,,,,,
complain.v.01,,,,,complain,VERB,VBD,time.n.08,,Time,en/p26/d1818,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
complain.v.01,,,,,complain,VERB,VBD,noise.n.01,obl,Theme,en/p26/d1818,Past,Fin,,Sing,,,noise,NOUN,NN,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p26/d1818,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p26/d2567,,,,,,,,,,,,,,,,,,,,,,,,
head.v.01,,,,,head,VERB,VBG,boat.n.01,nsubj,Theme,en/p26/d2567,Pres,Part,,Sing,,,boat,NOUN,NN,,,,,,,,,,,,,,,
head.v.01,,,,,head,VERB,VBG,time.n.08,,Time,en/p26/d2567,Pres,Part,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Plur,1,Prs,we,PRON,PRP,speaker,,EQU,en/p26/d1840,,,,,,,,,,,,,,,,,,,,,,,,
eat.v.01,,,,,eat,VERB,VBD,person.n.01,nsubj,Agent,en/p26/d1840,Past,Fin,Nom,Plur,1,Prs,we,PRON,PRP,Ind,,,,,,,,,,,,,,
eat.v.01,,,,,eat,VERB,VBD,time.n.08,,Time,en/p26/d1840,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p26/d1840,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p26/d1383,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Bob,PROPN,NNP,Bob,,Name,en/p26/d1383,,,,,,,,,,,,,,,,,,,,,,,,
bear.v.02,,,,,bear,VERB,VBN,time.n.08,,Time,en/p26/d1383,Past,Part,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p26/d1646,,,,,,,,,,,,,,,,,,,,,,,,
hide.v.02,,,,,hide,VERB,VBD,female.n.02,nsubj,Agent,en/p26/d1646,Past,Fin,,Sing,,,Tom,PROPN,NNP,Ind,,,,,,,,,,,,,,
hide.v.02,,,,,hide,VERB,VBD,time.n.08,,Time,en/p26/d1646,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p26/d1646,,,,,,,,,,,,,,,,,,,,,,,,
learning.v.01,,,,,learning,VERB,VBG,language.n.01,obj,Theme,en/p26/d2080,,Ger,,Sing,,,language,NOUN,NN,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p26/d2080,,,,,,,,,,,,,,,,,,,,,,,,
easy.a.01,,,,,easy,ADJ,JJ,time.n.08,,Time,en/p26/d2080,,,,,,,,,,,,,,Pos,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p26/d1654,,,,,,,,,,,,,,,,,,,,,,,,
score.v.01,,,,,score,VERB,VBD,female.n.02,nsubj,Agent,en/p26/d1654,Past,Fin,,Sing,,,Tom,PROPN,NNP,Ind,,,,,,,,,,,,,,
score.v.01,,,,,score,VERB,VBD,time.n.08,,Time,en/p26/d1654,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
score.v.01,,,,,score,VERB,VBD,goal.n.04,obj,Theme,en/p26/d1654,Past,Fin,,Plur,,,goal,NOUN,NNS,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p26/d1654,,,,,,,,,,,,,,,,,,,,,,,,
attend.v.01,,,,,attend,VERB,VBD,people.n.01,nsubj,Theme,en/p26/d1771,Past,Fin,,Plur,,,people,NOUN,NNS,Ind,,,,,,,,,,,,,,
attend.v.01,,,,,attend,VERB,VBD,time.n.08,,Time,en/p26/d1771,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p26/d1771,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p26/d2671,,,,,,,,,,,,,,,,,,,,,,,,
red.a.01,,,,,red,ADJ,JJ,time.n.08,,Time,en/p26/d2671,,,,,,,,,,,,,,Pos,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p26/d2102,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p26/d2102,,,,,,,,,,,,,,,,,,,,,,,,
neighbor.n.01,,Sing,,,neighbor,NOUN,NN,person.n.01,nmod:poss,Role,en/p26/d2693,,,,Plur,1,Prs,we,PRON,PRP$,,,,,,,Yes,,,,,,,,
break.v.06,,,,,break,VERB,VBN,time.n.08,,Time,en/p26/d2693,Past,Part,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p26/d2693,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p26/d2304,,,,,,,,,,,,,,,,,,,,,,,,
unhappy.a.01,,,,,unhappy,ADJ,JJ,time.n.08,,Time,en/p26/d2304,,,,,,,,,,,,,,Pos,,,,,,,,,,
unhappy.a.01,,,,,unhappy,ADJ,JJ,very.r.01,advmod,Degree,en/p26/d2304,,,,,,,very,ADV,RB,,,,,Pos,,,,,,,,,,
female.n.02,,Sing,,,Chiapas,PROPN,NNP,Chiapas,,Name,en/p26/d1387,,,,,,,,,,,,,,,,,,,,,,,,
where.r.01,,,,Int,where,ADV,WRB,female.n.02,nsubj,Location,en/p26/d1387,,,,Sing,,,Chiapas,PROPN,NNP,,,,,,,,,,,,,,,
where.r.01,,,,Int,where,ADV,WRB,time.n.08,,Time,en/p26/d1387,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p26/d1387,,,,,,,,,,,,,,,,,,,,,,,,
milk.v.01,,,,,milk,VERB,VBD,male.n.02,nsubj,Agent,en/p26/d1876,Past,Fin,Nom,Sing,3,Prs,he,PRON,PRP,Ind,Masc,,,,,,,,,,,,,
milk.v.01,,,,,milk,VERB,VBD,time.n.08,,Time,en/p26/d1876,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p26/d1876,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p26/d3525,,,,,,,,,,,,,,,,,,,,,,,,
stubborn.a.01,,,,,stubborn,ADJ,JJ,female.n.02,nsubj,AttributeOf,en/p26/d3525,,,Nom,Sing,3,Prs,she,PRON,PRP,,Fem,,,Pos,,,,,,,,,,
stubborn.a.01,,,,,stubborn,ADJ,JJ,time.n.08,,Time,en/p26/d3525,,,,,,,,,,,,,,Pos,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p26/d1716,,,,,,,,,,,,,,,,,,,,,,,,
popular.a.01,,,,,popular,ADJ,JJ,time.n.08,,Time,en/p26/d1716,,,,,,,,,,,,,,Pos,,,,,,,,,,
female.n.02,,Sing,,,John,PROPN,NNP,John,,Name,en/p26/d3476,,,,,,,,,,,,,,,,,,,,,,,,
sing.v.02,,,,,sing,VERB,VBD,female.n.02,nsubj,Agent,en/p26/d3476,Past,Fin,,Sing,,,John,PROPN,NNP,Ind,,,,,,,,,,,,,,
sing.v.02,,,,,sing,VERB,VBD,time.n.08,,Time,en/p26/d3476,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p26/d3476,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p26/d3431,,,,,,,,,,,,,,,,,,,,,,,,
control_freak.n.01,,Sing,,,freak,NOUN,NN,female.n.02,nsubj,Theme,en/p26/d3431,,,,Sing,,,Tom,PROPN,NNP,,,,,,,,,,,,,,,
control_freak.n.01,,Sing,,,freak,NOUN,NN,time.n.08,,Time,en/p26/d3431,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p26/d3431,,,,,,,,,,,,,,,,,,,,,,,,
who.n.01,,,,Int,who,PRON,WP,president.n.03,nsubj,Co-Theme,en/p26/d1386,,,,Sing,,,president,NOUN,NN,,,,,,,,,,,,,,,
person.n.01,Nom,Plur,1,Prs,we,PRON,PRP,speaker,,EQU,en/p26/d3013,,,,,,,,,,,,,,,,,,,,,,,,
win.v.01,,,,,win,VERB,VBD,person.n.01,nsubj,Agent,en/p26/d3013,Past,Fin,Nom,Plur,1,Prs,we,PRON,PRP,Ind,,,,,,,,,,,,,,
win.v.01,,,,,win,VERB,VBD,time.n.08,,Time,en/p26/d3013,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
win.v.01,,,,,win,VERB,VBD,match.n.02,obj,Theme,en/p26/d3013,Past,Fin,,Sing,,,match,NOUN,NN,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p26/d3013,,,,,,,,,,,,,,,,,,,,,,,,
spilt.v.01,,Sing,3,,spilt,VERB,VBD,female.n.02,nsubj,Agent,en/p26/d3087,Past,Fin,Nom,Sing,3,Prs,she,PRON,PRP,Ind,Fem,,,,,,,,,,,,,
spilt.v.01,,Sing,3,,spilt,VERB,VBD,time.n.08,,Time,en/p26/d3087,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
spilt.v.01,,Sing,3,,spilt,VERB,VBD,ink.n.01,obj,Theme,en/p26/d3087,Past,Fin,,Sing,,,ink,NOUN,NN,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p26/d3087,,,,,,,,,,,,,,,,,,,,,,,,
person.n.01,Nom,Sing,1,Prs,I,PRON,PRP,speaker,,EQU,en/p26/d2861,,,,,,,,,,,,,,,,,,,,,,,,
get_up.v.02,,,,,get,VERB,VB,person.n.01,nsubj,Agent,en/p26/d2861,,Inf,Nom,Sing,1,Prs,I,PRON,PRP,,,,,,,,,,,,,,,
get_up.v.02,,,,,get,VERB,VB,time.n.08,,Time,en/p26/d2861,,Inf,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p26/d2861,,,,,,,,,,,,,,,,,,,,,,,,
win.v.01,,,,,win,VERB,VBD,female.n.02,obj,Time,en/p26/d0712,Past,Fin,,Sing,,,Premio,PROPN,NNP,Ind,,,,,,,,,,,,,,
female.n.02,,Sing,,,Leloir,PROPN,NNP,Leloir,,Name,en/p26/d0712,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p26/d1681,,,,,,,,,,,,,,,,,,,,,,,,
slugge.v.01,,,,,slugge,VERB,VBD,female.n.02,nsubj,Agent,en/p26/d1681,Past,Fin,,Sing,,,Tom,PROPN,NNP,Ind,,,,,,,,,,,,,,
slugge.v.01,,,,,slugge,VERB,VBD,time.n.08,,Time,en/p26/d1681,Past,Fin,,,,,,,,Ind,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,TPR,en/p26/d1681,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Mary,PROPN,NNP,Mary,,Name,en/p26/d1681,,,,,,,,,,,,,,,,,,,,,,,,
female.n.02,,Sing,,,Tom,PROPN,NNP,Tom,,Name,en/p26/d3043,,,,,,,,,,,,,,,,,,,,,,,,
time.n.08,,,,,,,,now,,EQU,en/p26/d3043,,,,,,,,,,,,,,,,,,,,,,,,
use.v.01,,,,,use,VERB,VBG,female.n.02,nsubj,Agent,en/p26/d3043,Pres,Part,,Sing,,,Tom,PROPN,NNP,,,,,,,,,,,,,,,
use.v.01,,,,,use,VERB,VBG,time.n.08,,Time,en/p26/d3043,Pres,Part,,,,,,,,,,,,,,,,,,,,,,
use.v.01,,,,,use,VERB,VBG,blowtorch.n.01,obj,Theme,en/p26/d3043,Pres,Part,,Sing,,,blowtorch,NOUN,NN,,,,,,,,,,,,,,,
