from_node_token,from_node_Mood,from_node_Number,from_node_Person,from_node_Tense,from_node_VerbForm,from_node_lemma,from_node_upos,from_node_xpos,to_node_token,to_node_Case,to_node_Gender,to_node_Number,to_node_Person,to_node_PronType,to_node_lemma,to_node_upos,to_node_xpos,deprel,label,doc_id,from_node_Case,from_node_PronType,from_node_Reflex,from_node_NumType,from_node_Gender,to_node_NumType,to_node_Definite,to_node_Polarity
spielen.v.01,Ind,Sing,3,Pres,Fin,spielen,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p04/d0837,,,,,,,,
spielen.v.01,Ind,Sing,3,Pres,Fin,spielen,VERB,VVFIN,Golf.n.01,Acc,Masc,Sing,,,Golf,NOUN,NN,obj,Theme,de/p04/d0837,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p04/d0837,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p04/d3063,,,,,,,,
tief.a.01,,,,,,tief,ADJ,ADJD,time.n.08,,,,,,,,,,Time,de/p04/d3063,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p04/d2829,,,,,,,,
person.n.01,,Sing,1,,,ich,PRON,PPER,speaker,,,,,,,,,,EQU,de/p04/d2829,Nom,Prs,,,,,,
schwächlich.a.01,,,,,,schwächlich,ADJ,ADJD,ziemlich.r.01,,,,,,ziemlich,ADV,ADV,advmod,Degree,de/p04/d2054,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p04/d1718,,,,,,,,
sprechen.v.01,Ind,Sing,1,Pres,Fin,sprechen,VERB,VVFIN,japanisch.n.01,Acc,Neut,Sing,,,japanisch,NOUN,NN,obj,Theme,de/p04/d1718,,,,,,,,
person.n.01,,Sing,1,,,ich,PRON,PPER,speaker,,,,,,,,,,EQU,de/p04/d1718,Nom,Prs,,,,,,
japanisch.n.01,,Sing,,,,japanisch,NOUN,NN,Englisch.n.01,Acc,Neut,Sing,,,Englisch,NOUN,NN,conj,Sub,de/p04/d1718,Acc,,,,Neut,,,
japanisch.n.01,,Sing,,,,japanisch,NOUN,NN,Französisch.n.01,Acc,Neut,Sing,,,Französisch,NOUN,NN,conj,Sub,de/p04/d1718,Acc,,,,Neut,,,
heben_auf.v.01,Ind,Sing,3,Past,Fin,heben,VERB,VVFIN,Katze.n.01,Acc,Fem,Sing,,,Katze,NOUN,NN,obj,Theme,de/p04/d2244,,,,,,,,
Flüchtling.n.01,,Plur,,,,Flüchtling,NOUN,NN,Syrer.n.01,Acc,Masc,Plur,,,Syrer,NOUN,NN,nsubj,Theme,de/p04/d3448,Nom,,,,Masc,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p04/d2935,,,,,,,,
person.n.01,,Sing,1,,,ich,PRON,PPER,speaker,,,,,,,,,,EQU,de/p04/d1569,Acc,Prs,,,,,,
suchen.v.01,Ind,Sing,3,Past,Fin,suchen,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p04/d2339,,,,,,,,
suchen.v.01,Ind,Sing,3,Past,Fin,suchen,VERB,VVFIN,Wurm.n.01,Acc,Masc,Plur,,,Wurm,NOUN,NN,obj,Theme,de/p04/d2339,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,TPR,de/p04/d2339,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p04/d1685,,,,,,,,
schulden.v.01,Ind,Sing,3,Pres,Fin,schulden,VERB,VVFIN,person.n.01,Dat,,Sing,1,Prs,ich,PRON,PPER,iobj,Time,de/p04/d1685,,,,,,,,
person.n.01,,Sing,1,,,ich,PRON,PPER,speaker,,,,,,,,,,EQU,de/p04/d1685,Dat,Prs,,,,,,
wissen.v.01,Ind,Sing,3,Pres,Fin,wissen,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p04/d3109,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p04/d3109,,,,,,,,
liegen.v.01,Ind,Sing,3,Pres,Fin,liegen,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p04/d1674,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p04/d1674,,,,,,,,
bluten.v.01,Ind,Sing,3,Pres,Fin,bluten,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p04/d1834,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p04/d1834,,,,,,,,
kauen_herum.v.01,Ind,Sing,3,Past,Fin,kauen,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p04/d1926,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,TPR,de/p04/d1926,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p73/d2123,,,,,,,,
person.n.01,,Sing,1,,,ich,PRON,PPER,speaker,,,,,,,,,,EQU,de/p73/d2123,Nom,Prs,,,,,,
female.n.02,,Sing,,,,Edwin,PROPN,NE,Edwin,,,,,,,,,,Name,de/p73/d1391,Nom,,,,Masc,,,
300.n.01,,,,,,300,NUM,CARD,ca..r.01,,,,,,ca.,ADV,ADV,advmod,APX,de/p73/d1848,,,,Card,,,,
Pfund.n.01,,Plur,,,,Pfund,NOUN,NN,300.n.01,,,,,,300,NUM,CARD,nummod,Quantity,de/p73/d1848,Acc,,,,Masc,Card,,
bekleiden.a.01,,,,,Part,bekleiden,ADJ,VVPP,male.n.02,Nom,Masc,Sing,3,Prs,er,PRON,PPER,nsubj,AttributeOf,de/p73/d1640,,,,,,,,
bekleiden.a.01,,,,,Part,bekleiden,ADJ,VVPP,time.n.08,,,,,,,,,,Time,de/p73/d1640,,,,,,,,
kosten.v.01,,,,,Inf,kosten,VERB,VVINF,time.n.08,,,,,,,,,,Time,de/p73/d1885,,,,,,,,
female.n.02,,Sing,,,,Louis,PROPN,NE,Louis,,,,,,,,,,Name,de/p73/d0760,Nom,,,,Masc,,,
ermorden.v.01,,,,,Part,ermorden,VERB,VVPP,female.n.02,Acc,Masc,Sing,,,Scott,PROPN,NE,obj,Time,de/p73/d0760,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p73/d1745,,,,,,,,
person.n.01,,Sing,1,,,ich,PRON,PPER,speaker,,,,,,,,,,EQU,de/p73/d1725,Nom,Prs,,,,,,
ermutigen.v.01,Ind,Sing,1,Pres,Fin,ermutigen,VERB,VVFIN,person.n.01,Nom,,Sing,1,Prs,ich,PRON,PPER,nsubj,Agent,de/p73/d1725,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p73/d0796,,,,,,,,
wert.a.01,,,,,,wert,ADJ,ADJD,time.n.08,,,,,,,,,,Time,de/p73/d0796,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p94/d2953,,,,,,,,
person.n.01,,Sing,1,,,ich,PRON,PPER,speaker,,,,,,,,,,EQU,de/p94/d2953,Nom,Prs,,,,,,
female.n.02,,Sing,,,,Mary,PROPN,NE,Mary,,,,,,,,,,Name,de/p94/d2717,Nom,,,,Fem,,,
verachten.v.01,,,,,Part,verachten,VERB,VVPP,female.n.02,Acc,Masc,Sing,,,Tom,PROPN,NE,obj,Time,de/p94/d2717,,,,,,,,
female.n.02,,Sing,,,,Radium,PROPN,NN,Radium,,,,,,,,,,Name,de/p94/d1905,Acc,,,,Neut,,,
entdecken.v.01,,,,,Part,entdecken,VERB,VVPP,time.n.08,,,,,,,,,,Time,de/p94/d1905,,,,,,,,
drücken.v.01,Ind,Sing,3,Past,Fin,drücken,VERB,VVFIN,Knopf.n.01,Acc,Masc,Sing,,,Knopf,NOUN,NN,obl,Theme,de/p94/d2407,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p94/d3325,,,,,,,,
person.n.01,,Sing,1,,,ich,PRON,PPER,speaker,,,,,,,,,,EQU,de/p94/d3325,Dat,Prs,,,,,,
egal.a.01,,,,,,egal,ADJ,ADJD,time.n.08,,,,,,,,,,Time,de/p94/d3325,,,,,,,,
egal.a.01,,,,,,egal,ADJ,ADJD,vollkommen.r.01,,,,,,vollkommen,ADV,ADJD,advmod,Degree,de/p94/d3325,,,,,,,,
zitieren.v.01,Ind,Sing,3,Past,Fin,zitieren,VERB,VVFIN,female.n.02,Nom,Fem,Sing,3,Prs,Sie|sie,PRON,PPER,nsubj,Agent,de/p94/d2966,,,,,,,,
zitieren.v.01,Ind,Sing,3,Past,Fin,zitieren,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p94/d2966,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,TPR,de/p94/d2966,,,,,,,,
female.n.02,,Sing,,,,Keats,PROPN,NE,Keats,,,,,,,,,,Name,de/p94/d2966,Dat,,,,Masc,,,
oben.r.01,,,,,,oben,ADV,ADV,Toilette.n.01,Nom,Fem,Sing,,,Toilette,NOUN,NN,nsubj,Theme,de/p94/d2699,,,,,,,,
oben.r.01,,,,,,oben,ADV,ADV,time.n.08,,,,,,,,,,Time,de/p94/d2699,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p94/d2699,,,,,,,,
female.n.02,,Sing,,,,Madonnas,PROPN,NE,Madonnas,,,,,,,,,,Name,de/p94/d2859,Gen,,,,Neut,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p94/d0817,,,,,,,,
female.n.02,,Sing,,,,Mary,PROPN,NE,Mary,,,,,,,,,,Name,de/p94/d2441,Nom,,,,Masc,,,
kaufen.v.01,,,,,Part,kaufen,VERB,VVPP,female.n.02,Nom,Fem,Sing,3,Prs,Sie|sie,PRON,PPER,nsubj,Agent,de/p94/d2768,,,,,,,,
kaufen.v.01,,,,,Part,kaufen,VERB,VVPP,Hund.n.01,Acc,Masc,Sing,,,Hund,NOUN,NN,obj,Theme,de/p94/d2768,,,,,,,,
kaufen.v.01,,,,,Part,kaufen,VERB,VVPP,time.n.08,,,,,,,,,,Time,de/p94/d2768,,,,,,,,
person.n.01,,Sing,1,,,ich,PRON,PPER,speaker,,,,,,,,,,EQU,de/p94/d3040,Dat,Prs,,,,,,
zeigen.v.01,,,,,Part,zeigen,VERB,VVPP,Goldmedaille.n.01,Acc,Fem,Sing,,,Goldmedaille,NOUN,NN,obj,Theme,de/p94/d3040,,,,,,,,
heiraten.v.01,,,,,Part,heiraten,VERB,VVPP,female.n.02,Nom,Fem,Sing,3,Prs,Sie|sie,PRON,PPER,nsubj,Agent,de/p94/d1965,,,,,,,,
heiraten.v.01,,,,,Part,heiraten,VERB,VVPP,time.n.08,,,,,,,,,,Time,de/p94/d1965,,,,,,,,
female.n.02,,Sing,,,,Eurofin,PROPN,NE,Eurofins,,,,,,,,,,Name,de/p94/d0760,Acc,,,,Masc,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p94/d1645,,,,,,,,
person.n.01,,Sing,2,,,du,PRON,PPER,hearer,,,,,,,,,,EQU,de/p94/d1645,Nom,Prs,,,,,,
ertränken.v.01,,,,,Part,ertränken,VERB,VVPP,jemand.n.01,Nom,,Sing,,Ind,jemand,PRON,PIS,nsubj,Agent,de/p94/d2479,,,,,,,Ind,
ertränken.v.01,,,,,Part,ertränken,VERB,VVPP,time.n.08,,,,,,,,,,Time,de/p94/d2479,,,,,,,,
spielen.v.01,Ind,Sing,3,Pres,Fin,spielen,VERB,VVFIN,female.n.02,Nom,Fem,Sing,3,Prs,Sie|sie,PRON,PPER,nsubj,Agent,de/p94/d1678,,,,,,,,
spielen.v.01,Ind,Sing,3,Pres,Fin,spielen,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p94/d1678,,,,,,,,
spielen.v.01,Ind,Sing,3,Pres,Fin,spielen,VERB,VVFIN,Bach.n.01,Acc,Masc,Sing,,,Bach,NOUN,NN,obj,Theme,de/p94/d1678,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p94/d1678,,,,,,,,
guillotinieren.v.01,,,,,Part,guillotinieren,VERB,VVPP,female.n.02,Nom,Fem,Sing,,,Marie,PROPN,NE,nsubj:pass,Time,de/p94/d2820,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p94/d2689,,,,,,,,
person.n.01,,Sing,1,,,ich,PRON,PPER,speaker,,,,,,,,,,EQU,de/p94/d2689,Nom,Prs,,,,,,
zahlen.v.01,Ind,Sing,3,Pres,Fin,zahlen,VERB,VVFIN,male.n.02,Nom,Masc,Sing,3,Prs,er,PRON,PPER,nsubj,Agent,de/p94/d2497,,,,,,,,
zahlen.v.01,Ind,Sing,3,Pres,Fin,zahlen,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p94/d2497,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p94/d2497,,,,,,,,
Depp.n.01,,Sing,,,,Depp,NOUN,NN,time.n.08,,,,,,,,,,Time,de/p94/d1525,Nom,,,,Masc,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p94/d1525,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p95/d2719,,,,,,,,
person.n.01,,Sing,1,,,ich,PRON,PPER,speaker,,,,,,,,,,EQU,de/p95/d2719,Nom,Prs,,,,,,
person.n.01,,Sing,1,,,du,PRON,PPER,speaker,,,,,,,,,,EQU,de/p95/d2719,Acc,Prs,,,,,,
female.n.02,,Sing,,,,Melbourne,PROPN,NE,Melbourne,,,,,,,,,,Name,de/p95/d3252,Dat,,,,Neut,,,
leben.v.01,Ind,Sing,3,Pres,Fin,leben,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p95/d3252,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p95/d3252,,,,,,,,
female.n.02,,Sing,,,,Laurie,PROPN,NE,Laurie,,,,,,,,,,Name,de/p95/d3252,Nom,,,,Masc,,,
verfolgen.v.01,Ind,Sing,3,Past,Fin,verfolgen,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p95/d3023,,,,,,,,
verfolgen.v.01,Ind,Sing,3,Past,Fin,verfolgen,VERB,VVFIN,Polizist.n.01,Nom,Masc,Sing,,,Polizist,NOUN,NN,nsubj,Theme,de/p95/d3023,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,TPR,de/p95/d3023,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p95/d3323,,,,,,,,
belieben.a.01,,,,,,belieben,ADJ,ADJD,time.n.08,,,,,,,,,,Time,de/p95/d3323,,,,,,,,
stecken.v.01,Ind,Sing,3,Past,Fin,stecken,VERB,VVFIN,Schloß.n.01,Acc,Neut,Sing,,,Schloß,NOUN,NN,obl,Theme,de/p95/d1944,,,,,,,,
dauern.v.01,Ind,Sing,3,Past,Fin,dauern,VERB,VVFIN,Krieg.n.01,Nom,Masc,Sing,,,Krieg,NOUN,NN,nsubj,Theme,de/p95/d0791,,,,,,,,
klopfen.v.01,Ind,Sing,3,Past,Fin,klopfen,VERB,VVFIN,male.n.02,Nom,Masc,Sing,3,Prs,er,PRON,PPER,nsubj,Agent,de/p95/d0872,,,,,,,,
klopfen.v.01,Ind,Sing,3,Past,Fin,klopfen,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p95/d0872,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,TPR,de/p95/d0872,,,,,,,,
female.n.02,,Sing,,,,Jack,PROPN,NE,Jack,,,,,,,,,,Name,de/p95/d1428,Dat,,,,Masc,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p95/d1428,,,,,,,,
female.n.02,,Sing,,,,Jill,PROPN,NE,Jill,,,,,,,,,,Name,de/p95/d1428,Nom,,,,Masc,,,
verloben.a.01,,,,,Part,verloben,ADJ,VVPP,time.n.08,,,,,,,,,,Time,de/p95/d1428,,,,,,,,
arbeiten.v.01,Ind,Sing,3,Pres,Fin,arbeiten,VERB,VVFIN,male.n.02,Nom,Masc,Sing,3,Prs,er,PRON,PPER,nsubj,Agent,de/p95/d2120,,,,,,,,
arbeiten.v.01,Ind,Sing,3,Pres,Fin,arbeiten,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p95/d2120,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p95/d2120,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p35/d2248,,,,,,,,
verständnisvoll.a.01,,,,,,verständnisvoll,ADJ,ADJD,male.n.02,Nom,Masc,Sing,3,Prs,er,PRON,PPER,nsubj,AttributeOf,de/p35/d2248,,,,,,,,
verständnisvoll.a.01,,,,,,verständnisvoll,ADJ,ADJD,time.n.08,,,,,,,,,,Time,de/p35/d2248,,,,,,,,
verständnisvoll.a.01,,,,,,verständnisvoll,ADJ,ADJD,sehr.r.01,,,,,,sehr,ADV,ADV,advmod,Degree,de/p35/d2248,,,,,,,,
lachen_aus.v.01,Ind,Plur,3,Past,Fin,lachen,VERB,VVFIN,alle.n.01,Nom,,Plur,,Ind,alle,PRON,PIS,nsubj,Agent,de/p35/d0875,,,,,,,Ind,
lachen_aus.v.01,Ind,Plur,3,Past,Fin,lachen,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p35/d0875,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,TPR,de/p35/d0875,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p35/d2375,,,,,,,,
dick.n.02,,,,,,dick,ADJ,ADJD,time.n.08,,,,,,,,,,Time,de/p35/d2375,,,,,,,,
dick.n.02,,,,,,dick,ADJ,ADJD,Eis.n.01,Nom,Neut,Sing,,,Eis,NOUN,NN,nsubj,AttributeOf,de/p35/d2375,,,,,,,,
dick.n.02,,,,,,dick,ADJ,ADJD,sehr.r.01,,,,,,sehr,ADV,ADV,advmod,Degree,de/p35/d2375,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p35/d1401,,,,,,,,
person.n.01,,Sing,1,,,ich,PRON,PPER,speaker,,,,,,,,,,EQU,de/p35/d1401,Nom,Prs,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p35/d2693,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p35/d0856,,,,,,,,
vollkommen.a.01,,,,,,vollkommen,ADJ,ADJD,niemand.n.01,Nom,,Sing,,Ind,niemand,PRON,PIS,nsubj,AttributeOf,de/p35/d0856,,,,,,,Ind,
vollkommen.a.01,,,,,,vollkommen,ADJ,ADJD,time.n.08,,,,,,,,,,Time,de/p35/d0856,,,,,,,,
schalten.v.01,Ind,Sing,3,Pres,Fin,schalten,VERB,VVFIN,female.n.02,Nom,Fem,Sing,3,Prs,Sie|sie,PRON,PPER,nsubj,Agent,de/p35/d3223,,,,,,,,
schalten.v.01,Ind,Sing,3,Pres,Fin,schalten,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p35/d3223,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p35/d3223,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p35/d2086,,,,,,,,
haben.v.01,Ind,Sing,1,Pres,Fin,haben,VERB,VAFIN,Kreditkarte.n.01,Acc,Fem,Sing,,,Kreditkarte,NOUN,NN,obj,Theme,de/p35/d2086,,,,,,,,
person.n.01,,Sing,1,,,ich,PRON,PPER,speaker,,,,,,,,,,EQU,de/p35/d2086,Nom,Prs,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p35/d2657,,,,,,,,
person.n.01,,Sing,2,,,du,PRON,PPER,hearer,,,,,,,,,,EQU,de/p35/d2657,Nom,Prs,,,,,,
beschnüffeln.v.01,Ind,Sing,3,Past,Fin,beschnüffeln,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p35/d3370,,,,,,,,
beschnüffeln.v.01,Ind,Sing,3,Past,Fin,beschnüffeln,VERB,VVFIN,Hund.n.01,Nom,Masc,Sing,,,Hund,NOUN,NN,nsubj,Theme,de/p35/d3370,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,TPR,de/p35/d3370,,,,,,,,
protestieren.v.01,Ind,Sing,3,Past,Fin,protestieren,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p35/d2463,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,TPR,de/p35/d2463,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p59/d2521,,,,,,,,
schließen.a.01,,,,,Part,schließen,ADJ,VVPP,Tur.n.01,Nom,Fem,Sing,,,Tur,NOUN,NN,nsubj,AttributeOf,de/p59/d0888,,,,,,,,
schließen.a.01,,,,,Part,schließen,ADJ,VVPP,time.n.08,,,,,,,,,,Time,de/p59/d0888,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p59/d3180,,,,,,,,
bestellen.v.01,Ind,Sing,3,Past,Fin,bestellen,VERB,VVFIN,male.n.02,Nom,Masc,Sing,3,Prs,er,PRON,PPER,nsubj,Agent,de/p59/d3325,,,,,,,,
bestellen.v.01,Ind,Sing,3,Past,Fin,bestellen,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p59/d3325,,,,,,,,
bestellen.v.01,Ind,Sing,3,Past,Fin,bestellen,VERB,VVFIN,Bier.n.01,Acc,Neut,Sing,,,Bier,NOUN,NN,obj,Theme,de/p59/d3325,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,TPR,de/p59/d3325,,,,,,,,
kosten.v.01,Ind,Plur,3,Pres,Fin,kosten,VERB,VVFIN,Pappteller.n.01,Nom,Masc,Plur,,,Pappteller,NOUN,NN,obj,Theme,de/p59/d2593,,,,,,,,
female.n.02,,Sing,,,,Paris,PROPN,NE,Paris,,,,,,,,,,Name,de/p59/d3181,Dat,,,,Neut,,,
hellrot.a.01,,,,,,hellrot,ADJ,ADJD,time.n.08,,,,,,,,,,Time,de/p59/d2386,,,,,,,,
person.n.01,,Sing,1,,,ich,PRON,PPER,speaker,,,,,,,,,,EQU,de/p08/d2142,Nom,Prs,,,,,,
Tennisspieler.n.01,,Sing,,,,Tennisspieler,NOUN,NN,person.n.01,Nom,,Sing,1,Prs,ich,PRON,PPER,nsubj,Theme,de/p08/d2142,Nom,,,,Masc,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p08/d2928,,,,,,,,
sparen.v.01,Ind,Sing,3,Past,Fin,sparen,VERB,VVFIN,female.n.02,Nom,Fem,Sing,3,Prs,Sie|sie,PRON,PPER,nsubj,Agent,de/p08/d2260,,,,,,,,
klopfen.v.01,Ind,Sing,3,Past,Fin,klopfen,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p08/d1854,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,TPR,de/p08/d1854,,,,,,,,
person.n.01,,Sing,1,,,ich,PRON,PPER,speaker,,,,,,,,,,EQU,de/p08/d1854,Dat,Prs,,,,,,
miauen.v.01,Ind,Plur,3,Pres,Fin,miauen,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p08/d2575,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p08/d2575,,,,,,,,
female.n.02,,Sing,,,,Irak,PROPN,NE,Irak,,,,,,,,,,Name,de/p08/d0765,Dat,,,,Masc,,,
schicken.v.01,,,,,Part,schicken,VERB,VVPP,time.n.08,,,,,,,,,,Time,de/p08/d0765,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p08/d3039,,,,,,,,
leer.a.01,,,,,,leer,ADJ,ADJD,Disko.n.01,Nom,Fem,Sing,,,Disko,NOUN,NN,nsubj,AttributeOf,de/p08/d3039,,,,,,,,
leer.a.01,,,,,,leer,ADJ,ADJD,time.n.08,,,,,,,,,,Time,de/p08/d3039,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p08/d2103,,,,,,,,
zählen.v.01,,,,,Part,zählen,VERB,VVPP,Handtücher.n.01,Acc,Masc,Plur,,,Handtücher,NOUN,NN,obj,Theme,de/p08/d2103,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p08/d2915,,,,,,,,
bellen_an.v.01,Ind,Sing,3,Pres,Fin,bellen,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p08/d3123,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p08/d3123,,,,,,,,
klopfen.v.01,Ind,Sing,3,Past,Fin,klopfen,VERB,VVFIN,Bruder.n.01,Dat,Masc,Sing,,,Bruder,NOUN,NN,iobj,Agent,de/p08/d1900,,,,,,,,
klopfen.v.01,Ind,Sing,3,Past,Fin,klopfen,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p08/d1900,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,TPR,de/p08/d1900,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p08/d1677,,,,,,,,
person.n.01,,Sing,1,,,ich,PRON,PPER,speaker,,,,,,,,,,EQU,de/p08/d1677,Nom,Prs,,,,,,
Zentimeter.n.01,,Plur,,,,Zentimeter,NOUN,NN,180.n.01,,,,,,180,NUM,CARD,nummod,Quantity,de/p08/d1677,Acc,,,,Masc,Card,,
rennen.v.01,Ind,Sing,3,Past,Fin,rennen,VERB,VVFIN,Soldat.n.01,Nom,Masc,Sing,,,Soldat,NOUN,NN,nsubj,Theme,de/p08/d2042,,,,,,,,
rennen.v.01,Ind,Sing,3,Past,Fin,rennen,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p08/d2042,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,TPR,de/p08/d2042,,,,,,,,
begehen.v.01,,,,,Part,begehen,VERB,VVPP,Verbrechen.n.01,Acc,Neut,Sing,,,Verbrechen,NOUN,NN,obj,Theme,de/p08/d0785,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,EQU,de/p03/d2101,,,,,,,,
tief.a.01,,,,,,tief,ADJ,ADJD,time.n.08,,,,,,,,,,Time,de/p03/d2101,,,,,,,,
tief.a.01,,,,,,tief,ADJ,ADJD,See.n.01,Nom,Masc,Sing,,,See,NOUN,NN,nsubj,AttributeOf,de/p03/d2101,,,,,,,,
tief.a.01,,,,,,tief,ADJ,ADJD,sehr.r.01,,,,,,sehr,ADV,ADV,advmod,Degree,de/p03/d2101,,,,,,,,
langweilen.v.01,Ind,Sing,3,Past,Fin,langweilen,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p03/d1600,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,TPR,de/p03/d1600,,,,,,,,
mißfallen.v.01,Ind,Sing,3,Past,Fin,mißfallen,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p03/d2785,,,,,,,,
time.n.08,,,,,,,,,now,,,,,,,,,,TPR,de/p03/d2785,,,,,,,,
niederbrennen.v.01,,,,,Part,niederbrennen,VERB,VVPP,time.n.08,,,,,,,,,,Time,de/p03/d3443,,,,,,,,
tragen.v.01,Ind,Sing,3,Pres,Fin,tragen,VERB,VVFIN,female.n.02,Nom,Fem,Sing,3,Prs,Sie|sie,PRON,PPER,nsubj,Agent,de/p03/d0877,,,,,,,,
tragen.v.01,Ind,Sing,3,Pres,Fin,tragen,VERB,VVFIN,time.n.08,,,,,,,,,,Time,de/p03/d0877,,,,,,,,
tragen.v.01,Ind,Sing,3,Pres,Fin,tragen,VERB,VVFIN,Sonnenbrille.n.01,Acc,Fem,Sing,,,Sonnenbrille,NOUN,NN,obj,Theme,de/p03/d0877,,,,,,,,
